behaalde_prestatie_id,medewerker_id,prestatie_id,behaald_op,punten_toegekend
929,230,1,2026-02-07,50
930,230,3,2025-12-23,500
931,230,6,2026-02-25,200
932,230,17,2026-02-07,100
933,230,4,2026-04-24,250
934,230,18,2026-04-05,50
935,230,10,2026-03-20,200
936,231,20,2024-06-01,500
937,231,18,2024-07-16,50
938,231,6,2023-02-14,200
939,231,17,2022-12-19,100
940,231,1,2024-09-15,50
941,231,10,2024-11-23,200
942,231,4,2023-04-19,250
943,231,2,2023-11-28,200
944,231,5,2026-02-19,200
945,232,10,2023-09-27,200
946,232,17,2024-12-25,100
947,232,20,2023-10-12,500
948,232,2,2024-09-29,200
949,232,1,2024-05-21,50
950,232,3,2025-12-17,500
951,232,18,2024-11-29,50
952,232,19,2024-03-05,200
953,232,6,2025-08-30,200
954,232,5,2026-04-11,200
955,233,1,2026-04-12,50
956,233,5,2026-03-26,200
957,233,3,2026-05-02,500
958,233,19,2026-04-21,200
959,233,17,2026-03-03,100
960,233,2,2026-02-22,200
961,233,6,2026-04-12,200
962,234,17,2025-10-25,100
963,234,6,2025-08-10,200
964,234,20,2025-11-08,500
965,234,1,2025-10-21,50
966,234,10,2026-04-18,200
967,234,4,2025-11-17,250
968,234,5,2026-04-13,200
969,235,18,2026-04-11,50
970,235,10,2026-04-25,200
971,235,4,2026-03-20,250
972,236,6,2026-04-10,200
973,236,4,2026-04-09,250
974,236,1,2026-02-27,50
975,236,18,2026-04-08,50
976,236,5,2026-01-19,200
977,236,17,2026-03-22,100
978,236,10,2026-02-09,200
979,237,2,2026-01-26,200
980,237,17,2024-10-07,100
981,237,18,2025-08-03,50
982,237,4,2026-02-15,250
983,237,3,2023-11-04,500
984,237,10,2024-06-20,200
985,237,5,2025-06-04,200
986,238,1,2025-10-06,50
987,239,17,2026-04-27,100
988,239,5,2026-04-18,200
989,239,18,2026-04-18,50
990,239,2,2026-04-17,200
991,239,19,2026-04-07,200
992,239,6,2026-04-13,200
993,239,1,2026-04-09,50
994,240,10,2026-03-31,200
995,240,1,2026-01-23,50
996,240,18,2026-01-08,50
997,240,5,2025-10-11,200
998,240,2,2026-01-05,200
999,240,4,2026-03-15,250
1000,240,17,2025-11-21,100
1001,240,6,2025-12-09,200
1002,241,18,2025-11-21,50
1003,241,4,2026-03-10,250
1004,241,6,2026-03-04,200
1005,241,3,2025-12-20,500
1006,241,1,2025-12-15,50
1007,241,10,2026-01-20,200
1008,241,2,2026-04-30,200
1009,241,5,2026-01-11,200
1010,241,17,2026-01-11,100
1011,242,2,2026-03-19,200
1012,242,1,2026-04-21,50
1013,242,3,2026-04-21,500
1014,242,17,2026-04-19,100
1015,243,17,2026-04-22,100
1016,245,17,2024-06-27,100
1017,245,6,2024-10-04,200
1018,245,1,2025-09-10,50
1019,245,10,2024-07-13,200
1020,245,4,2025-02-02,250
1021,245,5,2024-05-11,200
1022,246,4,2026-04-13,250
1023,247,10,2024-11-18,200
1024,247,1,2025-05-14,50
1025,248,2,2026-04-25,200
1026,248,5,2026-04-06,200
1027,248,4,2026-04-26,250
1028,248,18,2026-04-16,50
1029,248,1,2026-04-08,50
1030,249,4,2025-08-07,250
1031,249,18,2025-12-05,50
1032,249,17,2026-04-02,100
1033,249,5,2026-01-02,200
1034,249,6,2026-03-31,200
1035,249,10,2025-11-17,200
1036,251,4,2025-10-15,250
1037,252,6,2023-08-06,200
1038,252,18,2025-09-17,50
1039,252,10,2024-07-29,200
1040,252,1,2024-01-17,50
1041,255,6,2025-12-17,200
1042,255,1,2026-01-29,50
1043,255,4,2025-10-30,250
1044,255,18,2025-11-18,50
1045,257,5,2026-03-21,200
1046,258,2,2024-10-05,200
1047,258,1,2025-11-06,50
1048,258,20,2025-09-25,500
1049,258,6,2024-09-23,200
1050,258,17,2025-11-13,100
1051,258,19,2025-12-19,200
1052,258,3,2025-08-03,500
1053,258,10,2025-07-23,200
1054,258,4,2024-12-08,250
1055,258,18,2025-02-11,50
1056,258,5,2026-02-15,200
1057,260,4,2026-02-17,250
1058,260,5,2025-12-09,200
1059,260,2,2025-12-11,200
1060,260,18,2025-12-14,50
1061,260,6,2026-03-09,200
1062,260,17,2025-12-19,100
1063,260,10,2026-04-15,200
1064,261,6,2025-12-25,200
1065,262,4,2026-03-25,250
1066,262,18,2026-04-17,50
1067,262,10,2026-04-08,200
1068,263,17,2026-04-06,100
1069,263,1,2026-01-07,50
1070,263,18,2026-03-24,50
1071,263,6,2025-09-25,200
1072,263,5,2026-04-12,200
1073,263,10,2025-09-07,200
1074,263,4,2025-11-09,250
1075,264,10,2025-06-04,200
1076,264,18,2025-03-08,50
1077,266,18,2026-04-14,50
1078,266,1,2026-03-29,50
1079,266,3,2026-01-12,500
1080,266,2,2025-08-13,200
1081,266,4,2025-08-18,250
1082,266,5,2026-03-21,200
1083,266,17,2025-10-20,100
1084,266,6,2026-02-13,200
1085,266,10,2026-03-10,200
1086,267,17,2025-08-30,100
1087,267,18,2025-11-13,50
1088,267,3,2025-09-07,500
1089,267,1,2025-09-11,50
1090,267,10,2026-02-04,200
1091,267,6,2026-03-08,200
1092,268,1,2026-01-25,50
1093,268,17,2025-12-02,100
1094,268,6,2026-03-09,200
1095,268,4,2025-11-11,250
1096,268,5,2026-04-11,200
1097,269,5,2026-01-23,200
1098,270,19,2026-03-26,200
1099,270,18,2025-03-25,50
1100,270,4,2025-03-20,250
1101,270,10,2024-12-03,200
1102,270,20,2025-06-20,500
1103,270,6,2025-03-31,200
1104,270,17,2025-06-10,100
1105,270,5,2026-04-16,200
1106,271,10,2025-11-06,200
1107,271,5,2026-03-26,200
1108,271,17,2025-10-24,100
1109,271,18,2026-04-16,50
1110,272,5,2026-02-17,200
1111,272,4,2025-11-09,250
1112,272,18,2026-04-02,50
1113,272,1,2026-01-02,50
1114,272,2,2025-11-08,200
1115,272,17,2026-02-08,100
1116,273,19,2026-04-22,200
1117,273,2,2026-04-26,200
1118,273,4,2026-04-27,250
1119,273,3,2026-04-24,500
1120,273,18,2026-04-22,50
1121,273,5,2026-04-29,200
1122,273,17,2026-04-19,100
1123,274,19,2026-04-24,200
1124,274,18,2026-03-25,50
1125,274,6,2026-02-17,200
1126,275,5,2024-05-01,200
1127,275,4,2024-10-16,250
1128,275,17,2024-07-24,100
1129,276,4,2026-04-07,250
1130,276,5,2026-04-26,200
1131,277,4,2025-11-17,250
1132,277,20,2025-08-15,500
1133,277,5,2025-05-21,200
1134,277,18,2025-08-09,50
1135,277,2,2025-12-28,200
1136,277,6,2025-11-09,200
1137,277,19,2025-12-07,200
1138,277,10,2024-11-08,200
1139,277,3,2025-10-28,500
1140,277,1,2025-03-29,50
1141,278,20,2025-03-10,500
1142,278,4,2025-12-31,250
1143,278,5,2026-04-29,200
1144,278,17,2025-07-30,100
1145,278,6,2025-04-27,200
1146,278,1,2025-12-13,50
1147,278,10,2025-01-19,200
1148,279,10,2025-06-29,200
1149,279,18,2025-07-13,50
1150,279,5,2025-04-02,200
1151,279,17,2026-01-03,100
1152,279,4,2026-01-25,250
1153,280,4,2025-11-21,250
1154,280,1,2024-07-07,50
1155,280,5,2024-07-14,200
1156,280,6,2025-08-31,200
1157,280,17,2026-01-09,100
1158,280,20,2024-04-21,500
1159,282,1,2025-09-11,50
1160,282,2,2025-12-05,200
1161,282,3,2025-04-06,500
1162,282,19,2025-11-16,200
1163,282,4,2024-10-30,250
1164,283,18,2026-04-29,50
1165,283,1,2026-05-04,50
1166,284,4,2026-01-30,250
1167,284,3,2026-02-12,500
1168,284,2,2026-01-20,200
1169,284,5,2026-01-08,200
1170,284,6,2026-04-15,200
1171,284,18,2026-03-26,50
1172,284,1,2026-02-04,50
1173,284,17,2026-02-12,100
1174,285,6,2026-01-06,200
1175,285,1,2026-03-03,50
1176,285,5,2026-02-22,200
1177,285,3,2025-12-16,500
1178,286,18,2026-04-17,50
1179,287,20,2025-02-22,500
1180,287,10,2025-08-23,200
1181,287,1,2025-12-29,50
1182,287,5,2024-11-11,200
1183,287,6,2024-03-25,200
1184,287,4,2023-07-02,250
1185,287,3,2023-11-14,500
1186,288,18,2026-03-24,50
1187,288,1,2025-10-03,50
1188,288,5,2025-08-17,200
1189,288,20,2025-06-23,500
1190,289,4,2025-04-09,250
1191,289,1,2024-01-29,50
1192,289,2,2026-03-25,200
1193,289,5,2024-10-29,200
1194,289,18,2026-04-07,50
1195,289,10,2025-03-26,200
1196,289,6,2025-09-06,200
1197,289,17,2024-08-15,100
1198,289,20,2025-12-13,500
1199,290,18,2026-04-26,50
1200,290,19,2026-05-02,200
1201,290,1,2026-04-30,50
1202,291,17,2026-01-02,100
1203,291,6,2026-03-10,200
1204,291,5,2025-11-26,200
1205,291,1,2026-05-03,50
1206,291,4,2025-12-06,250
1207,292,1,2026-03-24,50
1208,292,3,2026-02-05,500
1209,292,5,2026-05-03,200
1210,292,6,2025-09-02,200
1211,292,2,2025-05-02,200
1212,292,4,2025-12-24,250
1213,292,10,2026-03-14,200
1214,292,17,2026-04-16,100
1215,292,20,2025-12-03,500
1216,293,1,2026-02-28,50
1217,293,17,2026-02-22,100
1218,293,5,2025-11-09,200
1219,293,4,2026-01-28,250
1220,293,6,2026-03-06,200
1221,293,10,2026-03-24,200
1222,294,19,2026-03-01,200
1223,294,17,2026-04-25,100
1224,294,1,2025-11-23,50
1225,294,6,2025-12-13,200
1226,294,10,2026-01-01,200
1227,295,2,2024-07-12,200
1228,295,5,2025-01-10,200
1229,295,18,2024-09-02,50
1230,295,3,2025-02-01,500
1231,295,1,2024-09-03,50
1232,295,17,2025-03-04,100
1233,295,6,2026-05-03,200
1234,296,3,2025-11-04,500
1235,296,4,2025-12-07,250
1236,296,5,2026-01-20,200
1237,296,18,2026-02-17,50
1238,296,1,2026-01-19,50
1239,297,6,2026-03-05,200
1240,297,19,2025-05-13,200
1241,298,2,2026-03-27,200
1242,298,5,2026-02-11,200
1243,298,10,2026-05-04,200
1244,300,2,2025-01-16,200
1245,300,20,2025-02-01,500
1246,300,17,2026-03-03,100
1247,300,5,2025-01-16,200
1248,301,4,2025-11-19,250
1249,301,17,2026-01-09,100
1250,301,5,2026-03-25,200
1251,301,1,2026-02-23,50
1252,301,6,2025-10-26,200
1253,303,10,2026-01-01,200
1254,304,18,2026-04-04,50
1255,304,4,2025-12-19,250
1256,304,5,2026-02-04,200
1257,304,10,2025-11-17,200
1258,304,1,2026-03-27,50
1259,304,6,2026-02-16,200
1260,305,5,2025-08-18,200
1261,305,4,2025-10-16,250
1262,305,10,2024-11-29,200
1263,305,20,2025-02-04,500
1264,306,17,2026-03-05,100
1265,306,1,2025-11-28,50
1266,306,10,2025-11-17,200
1267,306,4,2025-12-21,250
1268,306,6,2025-12-04,200
1269,306,5,2025-11-17,200
1270,307,10,2026-03-29,200
1271,307,6,2026-04-06,200
1272,307,18,2026-04-22,50
1273,307,1,2026-04-26,50
1274,307,4,2026-01-11,250
1275,308,4,2026-03-24,250
1276,308,1,2026-04-09,50
1277,308,5,2026-04-15,200
1278,308,17,2026-04-24,100
1279,308,18,2026-03-08,50
1280,308,6,2026-03-21,200
1281,308,2,2026-03-05,200
1282,309,4,2023-09-13,250
1283,309,10,2023-07-16,200
1284,309,17,2025-11-01,100
1285,309,1,2024-08-11,50
1286,309,5,2025-04-24,200
1287,311,5,2025-05-11,200
1288,311,6,2025-05-29,200
1289,311,3,2024-09-04,500
1290,311,10,2025-11-22,200
1291,311,20,2026-03-13,500
1292,311,1,2026-03-18,50
1293,311,2,2025-10-11,200
1294,312,5,2025-12-03,200
1295,312,3,2026-04-03,500
1296,312,6,2025-03-01,200
1297,312,19,2026-03-04,200
1298,312,4,2024-08-06,250
1299,312,20,2025-10-13,500
1300,312,2,2026-04-02,200
1301,312,17,2025-11-02,100
1302,312,1,2025-07-08,50
1303,312,10,2026-03-17,200
1304,313,2,2026-04-10,200
1305,313,20,2025-10-10,500
1306,313,10,2026-02-19,200
1307,313,18,2025-03-26,50
1308,313,5,2024-10-13,200
1309,313,4,2026-03-26,250
1310,314,10,2024-07-02,200
1311,315,1,2025-05-28,50
1312,315,17,2025-10-28,100
1313,315,5,2026-04-27,200
1314,315,10,2025-04-23,200
1315,315,18,2026-05-02,50
1316,315,4,2025-06-29,250
1317,315,3,2026-04-01,500
1318,316,10,2026-02-25,200
1319,316,17,2026-04-02,100
1320,316,19,2026-01-24,200
1321,316,18,2026-01-10,50
1322,316,1,2026-02-18,50
1323,316,5,2026-01-08,200
1324,317,4,2026-04-14,250
1325,318,10,2025-05-23,200
1326,318,20,2024-07-17,500
1327,318,18,2026-01-23,50
1328,318,17,2026-02-09,100
1329,318,3,2026-02-27,500
1330,318,1,2025-06-22,50
1331,319,17,2025-09-10,100
1332,319,2,2026-02-08,200
1333,319,4,2025-07-22,250
1334,319,5,2026-03-25,200
1335,320,6,2025-01-15,200
1336,320,18,2025-07-25,50
1337,320,10,2024-12-20,200
1338,320,17,2024-11-22,100
1339,323,1,2025-05-17,50
1340,323,20,2025-10-31,500
1341,323,4,2026-02-08,250
1342,323,10,2025-10-12,200
1343,324,20,2025-06-15,500
1344,324,1,2025-01-25,50
1345,324,6,2025-03-05,200
1346,325,5,2025-10-08,200
1347,325,1,2026-03-04,50
1348,325,10,2026-04-07,200
1349,325,2,2026-03-12,200
1350,327,1,2026-04-20,50
1351,327,4,2026-03-30,250
1352,327,6,2026-04-16,200
1353,327,17,2026-04-09,100
1354,328,4,2024-05-11,250
1355,329,17,2026-01-11,100
1356,329,4,2025-07-18,250
1357,330,1,2026-03-12,50
1358,330,4,2026-02-18,250
1359,330,5,2026-01-28,200
1360,330,18,2026-01-08,50
1361,330,10,2026-03-22,200
1362,331,10,2025-12-11,200
1363,331,6,2025-07-24,200
1364,331,5,2025-12-01,200
1365,331,1,2025-06-08,50
1366,331,4,2026-02-07,250
1367,331,20,2026-01-17,500
1368,331,18,2026-04-14,50
1369,332,18,2026-02-05,50
1370,332,1,2025-04-30,50
1371,332,20,2026-03-21,500
1372,332,6,2025-12-07,200
1373,332,17,2025-03-29,100
1374,332,4,2025-09-23,250
1375,332,5,2025-11-17,200
1376,332,10,2025-04-16,200
1377,333,5,2025-11-02,200
1378,333,2,2026-03-26,200
1379,333,18,2026-04-17,50
1380,333,4,2025-10-18,250
1381,333,6,2026-01-10,200
1382,333,17,2026-03-15,100
1383,334,17,2026-02-16,100
1384,334,1,2026-02-27,50
1385,334,4,2026-04-01,250
1386,334,5,2026-04-12,200
1387,335,3,2024-05-29,500
1388,335,10,2025-08-22,200
1389,335,2,2025-08-18,200
1390,335,6,2025-07-01,200
1391,335,1,2024-01-09,50
1392,336,10,2026-04-03,200
1393,336,2,2026-03-30,200
1394,336,4,2026-05-01,250
1395,336,5,2026-04-05,200
1396,336,17,2026-04-22,100
1397,336,1,2026-04-12,50
1398,336,6,2026-04-29,200
1399,337,1,2025-01-10,50
1400,337,10,2024-09-24,200
1401,337,17,2024-04-02,100
1402,337,6,2024-02-16,200
1403,337,5,2024-10-12,200
1404,337,2,2024-10-07,200
1405,338,5,2026-01-24,200
1406,338,1,2026-04-04,50
1407,338,4,2026-02-21,250
1408,339,17,2025-06-25,100
1409,339,4,2026-05-03,250
1410,339,1,2024-11-23,50
1411,339,18,2025-12-30,50
1412,339,20,2025-06-18,500
1413,339,5,2025-11-12,200
1414,339,10,2025-07-08,200
1415,339,6,2025-10-12,200
1416,341,5,2026-03-08,200
1417,341,3,2026-04-05,500
1418,342,6,2026-04-24,200
1419,342,4,2026-05-01,250
1420,342,18,2026-04-19,50
1421,342,17,2026-04-21,100
1422,342,19,2026-04-23,200
1423,343,4,2026-01-25,250
1424,343,20,2025-05-25,500
1425,343,2,2026-04-07,200
1426,343,10,2025-03-02,200
1427,343,1,2024-12-11,50
1428,345,17,2025-03-05,100
1429,346,18,2025-06-07,50
1430,346,1,2025-11-21,50
1431,346,3,2026-03-26,500
1432,346,10,2025-10-29,200
1433,346,4,2025-06-14,250
1434,346,17,2025-05-31,100
1435,347,1,2024-09-10,50
1436,347,20,2024-12-28,500
1437,347,18,2024-09-27,50
1438,347,10,2024-01-07,200
1439,347,17,2025-02-16,100
1440,347,6,2024-02-07,200
1441,348,17,2026-02-21,100
1442,348,1,2026-04-21,50
1443,348,6,2026-01-03,200
1444,348,19,2025-01-13,200
1445,348,18,2025-11-11,50
1446,348,2,2025-09-01,200
1447,350,5,2025-11-05,200
1448,350,19,2025-03-07,200
1449,351,6,2024-11-19,200
1450,351,18,2025-12-01,50
1451,351,19,2025-01-04,200
1452,352,20,2024-12-18,500
1453,352,5,2026-04-04,200
1454,352,17,2026-03-26,100
1455,353,4,2025-10-08,250
1456,353,10,2024-12-18,200
1457,353,1,2024-08-05,50
1458,353,17,2024-09-11,100
1459,355,10,2025-12-12,200
1460,355,1,2026-02-18,50
1461,355,17,2025-11-01,100
1462,355,3,2025-11-28,500
1463,356,6,2026-01-16,200
1464,356,20,2025-11-29,500
1465,356,4,2025-05-07,250
1466,357,2,2026-02-24,200
1467,359,5,2026-03-01,200
1468,361,4,2024-01-29,250
1469,361,17,2025-05-03,100
1470,361,20,2024-12-01,500
1471,361,6,2024-04-24,200
1472,362,17,2025-09-20,100
1473,362,4,2025-11-13,250
1474,362,18,2025-11-11,50
1475,363,10,2025-12-05,200
1476,363,6,2025-01-31,200
1477,363,18,2024-09-25,50
1478,363,3,2025-06-08,500
1479,363,2,2026-01-21,200
1480,363,4,2024-10-30,250
1481,363,20,2025-10-02,500
1482,363,5,2026-04-10,200
1483,364,20,2024-09-28,500
1484,364,5,2026-01-19,200
1485,364,4,2025-02-10,250
1486,365,3,2026-02-14,500
1487,365,5,2026-04-23,200
1488,365,4,2026-05-02,250
1489,365,1,2026-02-01,50
1490,365,19,2026-03-30,200
1491,365,2,2026-05-02,200
1492,366,17,2026-03-24,100
1493,367,18,2026-04-30,50
1494,367,17,2026-04-26,100
1495,367,3,2025-12-14,500
1496,367,6,2025-09-27,200
1497,367,2,2026-03-27,200
1498,367,10,2025-05-27,200
1499,367,4,2026-02-21,250
1500,367,5,2026-04-23,200
1501,368,20,2026-02-27,500
1502,368,17,2023-05-13,100
1503,368,2,2025-01-12,200
1504,368,4,2025-07-10,250
1505,368,5,2026-03-04,200
1506,368,10,2023-03-24,200
1507,368,3,2024-04-25,500
1508,368,6,2024-11-01,200
1509,368,18,2023-06-27,50
1510,369,4,2025-07-11,250
1511,369,5,2024-03-10,200
1512,369,20,2025-03-05,500
1513,370,19,2026-01-28,200
1514,370,2,2025-10-06,200
1515,370,6,2025-07-05,200
1516,370,1,2025-10-27,50
1517,370,10,2026-01-20,200
1518,370,20,2025-05-31,500
1519,370,17,2025-12-27,100
1520,370,4,2026-03-09,250
1521,370,18,2025-01-13,50
1522,370,5,2025-05-04,200
1523,371,17,2025-12-20,100
1524,371,10,2025-12-10,200
1525,371,4,2026-01-06,250
1526,371,5,2026-01-20,200
1527,371,3,2026-04-10,500
1528,371,6,2026-01-02,200
1529,372,6,2025-09-17,200
1530,372,1,2026-04-26,50
1531,372,5,2026-01-08,200
1532,374,1,2025-03-01,50
1533,374,3,2025-06-20,500
1534,374,4,2025-07-05,250
1535,374,17,2025-04-03,100
1536,374,10,2025-11-11,200
1537,375,5,2026-03-24,200
1538,375,10,2026-04-08,200
1539,375,17,2026-03-27,100
1540,376,2,2026-04-20,200
1541,376,1,2026-02-28,50
1542,376,6,2026-04-05,200
1543,376,18,2026-01-25,50
1544,376,3,2026-02-04,500
1545,377,17,2026-05-02,100
1546,378,4,2026-05-03,250
1547,378,3,2025-12-23,500
1548,378,10,2026-04-18,200
1549,378,2,2026-04-14,200
1550,378,17,2026-01-16,100
1551,378,5,2026-03-01,200
1552,378,1,2026-04-21,50
1553,378,18,2026-03-17,50
1554,378,6,2026-01-15,200
1555,379,3,2025-08-25,500
1556,379,6,2025-07-11,200
1557,379,2,2025-12-05,200
1558,379,10,2023-06-28,200
1559,379,20,2023-04-04,500
1560,379,1,2025-09-23,50
1561,379,4,2025-06-26,250
1562,379,17,2024-08-21,100
1563,379,5,2024-09-20,200
1564,379,18,2025-09-17,50
1565,380,10,2023-12-25,200
1566,380,2,2024-02-15,200
1567,380,18,2025-05-02,50
1568,380,4,2024-04-05,250
1569,380,1,2024-11-17,50
1570,380,20,2025-03-23,500
1571,380,6,2025-02-24,200
1572,380,5,2026-04-19,200
1573,380,17,2026-03-13,100
1574,381,2,2026-02-20,200
1575,381,5,2025-10-04,200
1576,381,1,2025-10-18,50
1577,383,20,2026-01-19,500
1578,383,2,2025-10-30,200
1579,383,1,2026-04-30,50
1580,383,3,2025-10-28,500
1581,383,10,2025-07-13,200
1582,383,6,2026-02-13,200
1583,383,5,2025-12-09,200
1584,383,17,2025-07-13,100
1585,384,18,2026-04-24,50
1586,385,17,2026-01-24,100
1587,385,5,2025-07-02,200
1588,385,1,2025-03-26,50
1589,385,6,2025-03-13,200
1590,386,6,2026-04-24,200
1591,386,4,2024-12-02,250
1592,386,20,2025-06-27,500
1593,387,20,2025-10-11,500
1594,387,4,2026-02-08,250
1595,387,18,2025-11-22,50
1596,387,6,2025-04-16,200
1597,389,18,2024-04-17,50
1598,389,4,2024-02-25,250
1599,389,10,2024-11-24,200
1600,390,4,2024-07-14,250
1601,390,17,2026-01-02,100
1602,390,10,2026-03-04,200
1603,390,19,2026-04-24,200
1604,390,1,2024-09-05,50
1605,390,6,2026-04-15,200
1606,390,3,2025-12-25,500
1607,390,2,2025-02-11,200
1608,390,18,2025-04-03,50
1609,390,5,2024-12-27,200
1610,390,20,2025-11-28,500
1611,391,5,2023-09-23,200
1612,391,17,2024-03-02,100
1613,391,2,2024-04-17,200
1614,391,3,2025-02-27,500
1615,391,18,2024-12-07,50
1616,391,10,2024-04-15,200
1617,392,2,2025-07-17,200
1618,392,18,2025-07-07,50
1619,392,20,2025-07-05,500
1620,392,17,2025-12-28,100
1621,392,5,2026-01-05,200
1622,393,1,2025-10-12,50
1623,393,4,2026-05-01,250
1624,393,20,2025-02-09,500
1625,393,10,2025-12-07,200
1626,393,6,2025-11-23,200
1627,393,18,2024-12-26,50
1628,394,4,2025-02-28,250
1629,394,19,2024-08-03,200
1630,394,20,2025-12-14,500
1631,394,6,2024-09-07,200
1632,394,1,2024-12-15,50
1633,394,18,2025-01-17,50
1634,394,5,2026-01-19,200
1635,395,5,2026-03-30,200
1636,395,17,2024-12-01,100
1637,396,4,2025-11-08,250
1638,396,1,2025-10-09,50
1639,396,20,2025-07-30,500
1640,397,17,2025-12-16,100
1641,397,10,2025-11-22,200
1642,397,18,2026-04-30,50
1643,397,4,2025-11-18,250
1644,397,5,2025-11-13,200
1645,397,6,2026-05-03,200
1646,399,1,2026-03-18,50
1647,400,5,2026-04-03,200
1648,400,17,2025-06-11,100
1649,401,17,2025-02-08,100
1650,402,17,2025-10-12,100
1651,402,4,2025-09-13,250
1652,402,1,2025-06-18,50
1653,402,5,2025-05-15,200
1654,402,6,2025-08-26,200
1655,403,4,2026-04-05,250
1656,403,18,2025-01-09,50
1657,403,2,2026-03-29,200
1658,403,17,2023-12-28,100
1659,403,10,2025-01-21,200
1660,403,1,2024-03-12,50
1661,403,5,2025-02-21,200
1662,403,20,2025-04-16,500
1663,403,6,2025-02-10,200
1664,404,6,2025-11-27,200
1665,405,4,2025-10-25,250
1666,406,5,2025-02-03,200
1667,406,1,2025-09-14,50
1668,406,20,2025-10-17,500
1669,407,10,2025-10-28,200
1670,407,5,2025-10-21,200
1671,408,18,2026-05-02,50
1672,408,6,2026-04-09,200
1673,408,4,2026-04-16,250
1674,408,19,2026-04-14,200
1675,408,2,2026-03-24,200
1676,408,5,2026-05-01,200
1677,408,1,2026-04-05,50
1678,411,4,2026-04-14,250
1679,411,5,2026-05-02,200
1680,411,10,2026-02-25,200
1681,411,2,2026-02-23,200
1682,411,19,2026-04-29,200
1683,411,17,2026-04-24,100
1684,411,1,2026-05-03,50
1685,411,18,2026-04-10,50
1686,411,6,2026-03-07,200
1687,413,3,2026-02-26,500
1688,413,6,2025-04-16,200
1689,413,4,2025-07-22,250
1690,413,5,2025-09-12,200
1691,413,19,2025-05-26,200
1692,413,20,2025-05-21,500
1693,413,2,2025-12-24,200
1694,413,17,2025-09-13,100
1695,416,4,2025-05-21,250
1696,416,6,2024-10-06,200
1697,416,17,2026-04-07,100
1698,416,3,2025-12-17,500
1699,416,10,2026-01-17,200
1700,417,2,2025-06-15,200
1701,417,10,2025-11-26,200
1702,417,3,2025-03-03,500
1703,419,4,2025-09-07,250
1704,419,6,2026-01-20,200
1705,419,1,2026-03-06,50
1706,419,18,2026-03-13,50
1707,419,10,2026-02-17,200
1708,422,4,2025-10-22,250
1709,422,2,2026-03-10,200
1710,423,17,2024-09-06,100
1711,423,20,2024-10-18,500
1712,423,6,2025-10-11,200
1713,423,1,2025-09-29,50
1714,423,5,2026-04-28,200
1715,424,20,2026-01-01,500
1716,424,17,2024-07-29,100
1717,425,6,2025-05-02,200
1718,425,3,2025-07-23,500
1719,425,17,2025-06-07,100
1720,425,20,2026-01-09,500
1721,425,2,2025-09-19,200
1722,425,5,2025-02-08,200
1723,426,6,2025-02-07,200
1724,426,20,2025-11-06,500
1725,426,5,2025-08-24,200
1726,426,1,2025-05-12,50
1727,426,18,2025-05-14,50
1728,426,17,2026-04-06,100
1729,427,5,2025-12-27,200
1730,427,6,2026-01-18,200
1731,427,18,2025-11-10,50
1732,428,18,2026-02-05,50
1733,428,2,2026-04-08,200
1734,428,17,2026-03-05,100
1735,428,6,2026-01-06,200
1736,429,10,2026-01-07,200
1737,430,3,2025-09-10,500
1738,430,6,2026-03-29,200
1739,430,1,2025-06-19,50
1740,430,2,2025-05-18,200
1741,430,5,2025-04-08,200
1742,430,17,2026-04-03,100
1743,431,10,2024-11-27,200
1744,432,6,2025-09-23,200
1745,432,5,2025-08-17,200
1746,432,17,2025-06-18,100
1747,432,2,2025-09-08,200
1748,432,4,2025-12-23,250
1749,432,3,2025-09-08,500
1750,432,10,2025-07-30,200
1751,432,18,2025-09-16,50
1752,432,1,2025-10-18,50
1753,433,19,2026-03-09,200
1754,433,10,2026-01-22,200
1755,433,4,2026-01-12,250
1756,433,1,2025-10-29,50
1757,433,6,2026-03-19,200
1758,433,3,2025-12-21,500
1759,433,2,2025-11-17,200
1760,433,5,2026-03-14,200
1761,433,18,2025-10-23,50
1762,434,10,2026-04-15,200
1763,434,5,2026-03-13,200
1764,434,1,2026-04-24,50
1765,434,2,2026-04-04,200
1766,434,3,2026-05-02,500
1767,435,1,2022-09-18,50
1768,435,20,2022-08-14,500
1769,435,2,2022-12-28,200
1770,435,17,2023-06-28,100
1771,436,1,2026-05-03,50
1772,436,5,2025-09-02,200
