interesse_id,medewerker_id,sport_id,vaardigheidsniveau,jaren_ervaring,toegevoegd_op
2498,998,1,Beginner,1,2026-04-03
2499,998,20,Gemiddeld,1,2026-04-21
2500,999,18,Beginner,8,2025-05-04
2501,999,1,Gevorderd,0,2026-01-21
2502,999,13,Beginner,0,2024-09-03
2503,999,4,Gevorderd,5,2025-01-10
2504,1000,6,Gevorderd,8,2025-12-14
2505,1000,23,Beginner,0,2026-02-19
2506,1000,13,Beginner,8,2026-04-05
2507,1000,18,Beginner,8,2025-11-09
2508,1002,13,Beginner,1,2026-04-29
2509,1002,19,Gemiddeld,2,2026-04-30
2510,1002,7,Gevorderd,0,2026-04-18
2511,1002,9,Beginner,1,2026-04-17
2512,1002,4,Gevorderd,8,2026-04-28
2513,1003,6,Beginner,1,2025-10-02
2514,1003,18,Gemiddeld,1,2025-10-14
2515,1004,19,Beginner,2,2026-02-17
2516,1004,11,Beginner,8,2026-02-06
2517,1004,17,Gevorderd,1,2026-03-17
2518,1004,21,Beginner,1,2026-04-21
2519,1004,13,Gemiddeld,1,2026-02-24
2520,1007,6,Gemiddeld,5,2026-04-23
2521,1007,23,Gevorderd,1,2026-04-29
2522,1007,3,Beginner,3,2026-04-24
2523,1007,17,Gemiddeld,12,2026-04-13
2524,1008,6,Gevorderd,2,2026-02-23
2525,1008,10,Expert,1,2026-01-21
2526,1008,5,Gemiddeld,3,2026-03-06
2527,1008,9,Gemiddeld,2,2026-01-23
2528,1008,21,Gevorderd,12,2026-01-31
2529,1009,1,Gemiddeld,3,2026-03-11
2530,1011,4,Gevorderd,2,2026-04-08
2531,1012,15,Gevorderd,1,2025-09-12
2532,1012,9,Gemiddeld,2,2024-11-15
2533,1012,10,Gemiddeld,0,2025-03-02
2534,1012,17,Gemiddeld,1,2026-04-14
2535,1013,13,Gevorderd,2,2025-12-12
2536,1013,14,Gemiddeld,3,2026-04-06
2537,1013,15,Gemiddeld,5,2026-01-24
2538,1014,20,Gevorderd,3,2026-04-17
2539,1014,3,Gevorderd,2,2026-04-27
2540,1015,20,Gevorderd,12,2026-02-16
2541,1015,11,Gemiddeld,5,2026-02-11
2542,1016,12,Gemiddeld,8,2026-04-15
2543,1016,15,Beginner,1,2026-02-01
2544,1016,23,Gemiddeld,3,2026-02-13
2545,1016,4,Gemiddeld,1,2026-04-18
2546,1016,8,Gevorderd,0,2026-02-03
2547,1017,13,Gevorderd,2,2025-06-12
2548,1017,14,Beginner,5,2026-02-12
2549,1017,11,Gemiddeld,5,2025-08-22
2550,1017,9,Gemiddeld,1,2025-06-04
2551,1018,7,Gemiddeld,5,2025-06-02
2552,1018,1,Gemiddeld,1,2026-04-14
2553,1018,5,Gevorderd,2,2025-08-05
2554,1019,7,Expert,1,2025-09-16
2555,1019,18,Gemiddeld,1,2025-10-14
2556,1019,6,Gemiddeld,5,2025-06-05
2557,1019,5,Gevorderd,2,2026-04-09
2558,1020,12,Gemiddeld,3,2026-02-28
2559,1020,16,Beginner,5,2025-11-06
2560,1020,22,Gevorderd,3,2025-09-11
2561,1020,10,Beginner,1,2026-02-20
2562,1021,13,Beginner,1,2026-02-13
2563,1021,3,Gemiddeld,0,2025-09-17
2564,1021,20,Gevorderd,0,2025-01-22
2565,1022,17,Gemiddeld,1,2025-05-16
2566,1022,4,Gemiddeld,3,2025-07-02
2567,1022,21,Gemiddeld,0,2026-01-15
2568,1023,13,Gemiddeld,0,2025-05-01
2569,1023,11,Gevorderd,2,2025-12-10
2570,1023,2,Gemiddeld,1,2025-08-30
2571,1025,20,Beginner,3,2025-07-04
2572,1025,5,Gemiddeld,0,2023-11-25
2573,1025,4,Gemiddeld,5,2024-08-21
2574,1025,12,Beginner,0,2025-02-06
2575,1026,5,Gemiddeld,1,2026-01-29
2576,1026,1,Beginner,3,2026-04-25
2577,1026,22,Beginner,0,2026-04-27
2578,1027,13,Gevorderd,5,2025-07-21
2579,1027,7,Gemiddeld,3,2025-02-09
2580,1027,6,Beginner,1,2026-01-06
2581,1028,11,Beginner,2,2026-03-13
2582,1029,9,Beginner,1,2026-05-04
2583,1029,4,Gemiddeld,20,2025-12-17
2584,1029,6,Gemiddeld,8,2025-12-24
2585,1029,14,Gevorderd,2,2025-12-03
2586,1029,10,Gevorderd,3,2026-04-21
2587,1030,16,Gemiddeld,3,2026-03-23
2588,1032,11,Gemiddeld,3,2026-03-19
2589,1032,10,Beginner,5,2026-03-23
2590,1032,2,Gemiddeld,1,2026-04-20
2591,1032,12,Gevorderd,2,2026-03-06
2592,1033,11,Gevorderd,2,2026-03-24
2593,1033,20,Beginner,5,2026-04-14
2594,1033,15,Gemiddeld,1,2026-04-06
2595,1034,1,Gemiddeld,2,2026-03-01
2596,1034,4,Beginner,5,2026-04-26
2597,1035,17,Gemiddeld,2,2026-03-31
2598,1035,11,Gemiddeld,2,2026-05-02
2599,1035,9,Gemiddeld,8,2026-04-25
2600,1036,7,Gemiddeld,1,2026-02-25
2601,1036,8,Beginner,3,2026-03-12
2602,1036,19,Gemiddeld,3,2026-03-21
2603,1037,22,Gemiddeld,3,2026-03-04
2604,1037,6,Gevorderd,2,2026-04-10
2605,1037,21,Beginner,1,2026-02-19
2606,1038,12,Gemiddeld,2,2026-02-17
2607,1038,17,Beginner,20,2026-02-27
2608,1039,12,Beginner,1,2025-04-01
2609,1040,7,Gevorderd,5,2026-04-09
2610,1040,14,Beginner,1,2026-03-03
2611,1040,5,Gemiddeld,1,2026-02-16
2612,1041,18,Gemiddeld,0,2026-04-12
2613,1041,16,Expert,8,2026-03-29
2614,1041,3,Gemiddeld,3,2026-03-12
2615,1042,12,Gemiddeld,3,2026-03-06
2616,1042,9,Beginner,2,2025-01-13
2617,1042,18,Beginner,5,2024-02-29
2618,1042,6,Gemiddeld,5,2023-06-19
2619,1042,11,Gemiddeld,3,2025-10-27
2620,1043,22,Gemiddeld,1,2026-04-25
2621,1043,23,Gemiddeld,0,2026-03-24
2622,1043,16,Gemiddeld,2,2026-03-13
2623,1044,19,Gemiddeld,8,2026-01-14
2624,1046,13,Gemiddeld,2,2026-03-05
2625,1047,5,Gemiddeld,5,2025-03-02
2626,1047,18,Beginner,1,2025-12-14
2627,1047,11,Beginner,0,2024-08-01
2628,1047,13,Beginner,1,2026-02-19
2629,1047,17,Gemiddeld,1,2024-06-06
2630,1049,5,Gemiddeld,1,2026-02-11
2631,1049,4,Gemiddeld,5,2026-04-03
2632,1050,8,Gemiddeld,0,2025-12-03
2633,1050,22,Gevorderd,0,2026-02-26
2634,1053,12,Gemiddeld,1,2026-04-26
2635,1054,8,Beginner,3,2026-03-11
2636,1054,20,Gemiddeld,12,2026-03-15
2637,1054,17,Gevorderd,1,2025-12-28
2638,1054,15,Gemiddeld,1,2026-03-23
2639,1055,15,Gemiddeld,1,2026-03-14
2640,1055,16,Gevorderd,3,2026-02-23
2641,1055,10,Gevorderd,2,2025-12-21
2642,1055,4,Gemiddeld,1,2026-01-10
2643,1056,8,Beginner,2,2026-04-22
2644,1056,23,Gemiddeld,2,2026-04-24
2645,1056,14,Gemiddeld,0,2026-04-03
2646,1056,7,Beginner,8,2026-04-21
2647,1057,13,Gemiddeld,0,2025-11-11
2648,1059,22,Gemiddeld,1,2025-10-01
2649,1059,12,Gemiddeld,8,2026-02-18
2650,1059,1,Gemiddeld,2,2026-01-11
2651,1060,7,Gemiddeld,5,2026-03-06
2652,1060,5,Gemiddeld,0,2026-03-12
2653,1060,13,Beginner,3,2026-04-23
2654,1060,9,Beginner,2,2026-02-01
2655,1061,7,Gemiddeld,5,2025-10-27
2656,1061,11,Beginner,8,2026-03-05
2657,1062,5,Gemiddeld,1,2026-02-26
2658,1062,1,Gemiddeld,2,2026-04-15
2659,1062,17,Beginner,3,2026-04-20
2660,1065,16,Beginner,2,2026-04-12
2661,1065,3,Beginner,5,2026-01-12
2662,1065,19,Expert,2,2026-04-21
2663,1066,4,Beginner,5,2025-11-03
2664,1066,14,Gemiddeld,1,2026-01-31
2665,1066,11,Gemiddeld,0,2025-10-24
2666,1067,14,Gemiddeld,0,2026-03-03
2667,1067,23,Gemiddeld,5,2026-03-29
2668,1067,15,Beginner,2,2026-03-15
2669,1067,22,Beginner,0,2026-04-07
2670,1067,11,Gevorderd,1,2026-02-25
2671,1068,16,Beginner,5,2026-02-09
2672,1068,7,Gevorderd,8,2025-07-21
2673,1068,3,Beginner,1,2024-05-04
2674,1070,16,Gevorderd,1,2025-12-20
2675,1070,22,Beginner,2,2026-01-11
2676,1070,14,Gemiddeld,0,2025-10-31
2677,1070,6,Gevorderd,1,2026-02-28
2678,1071,21,Beginner,0,2024-08-13
2679,1071,11,Gemiddeld,5,2024-11-05
2680,1071,4,Gemiddeld,1,2024-08-16
2681,1071,13,Gemiddeld,5,2024-09-08
2682,1072,8,Beginner,1,2025-03-21
2683,1072,11,Beginner,2,2025-10-02
2684,1073,21,Gemiddeld,1,2025-04-19
2685,1073,17,Gemiddeld,1,2025-03-07
2686,1073,15,Gemiddeld,0,2025-11-03
2687,1074,18,Beginner,5,2025-07-03
2688,1074,22,Gevorderd,2,2025-12-14
2689,1075,9,Gemiddeld,1,2026-04-25
2690,1075,2,Gemiddeld,0,2026-04-24
2691,1075,12,Gemiddeld,3,2026-04-13
2692,1075,7,Gemiddeld,2,2026-01-01
2693,1075,3,Gemiddeld,5,2026-01-20
2694,1076,16,Gemiddeld,1,2025-07-03
2695,1076,3,Gemiddeld,2,2025-07-13
2696,1076,8,Beginner,5,2024-11-27
2697,1077,15,Gemiddeld,12,2026-04-07
2698,1077,5,Gevorderd,2,2026-02-05
2699,1077,20,Gemiddeld,5,2026-05-01
2700,1078,14,Gevorderd,8,2025-07-16
2701,1078,16,Beginner,1,2026-04-02
2702,1078,21,Gemiddeld,1,2025-02-25
2703,1078,2,Beginner,3,2025-08-04
2704,1079,16,Gemiddeld,5,2025-11-16
2705,1079,4,Beginner,3,2025-03-01
2706,1080,9,Gemiddeld,1,2026-04-07
2707,1080,2,Beginner,3,2025-12-27
2708,1081,16,Beginner,3,2026-04-26
2709,1081,7,Gemiddeld,1,2026-04-26
2710,1081,22,Gemiddeld,0,2026-04-29
2711,1081,5,Gevorderd,2,2026-04-29
2712,1081,2,Gemiddeld,8,2026-05-02
2713,1082,18,Gemiddeld,2,2026-05-02
2714,1082,17,Gemiddeld,8,2026-04-26
2715,1082,10,Gemiddeld,2,2026-01-22
2716,1083,20,Gemiddeld,12,2025-01-09
2717,1083,3,Gemiddeld,3,2025-12-01
2718,1084,13,Gemiddeld,8,2026-04-10
2719,1085,21,Beginner,2,2026-03-25
2720,1085,23,Expert,3,2024-12-25
2721,1085,19,Gevorderd,5,2026-04-16
2722,1085,12,Gemiddeld,1,2025-11-13
2723,1086,18,Gemiddeld,0,2025-09-01
2724,1086,22,Beginner,8,2026-02-07
2725,1086,20,Beginner,1,2025-09-16
2726,1086,19,Gevorderd,8,2026-01-02
2727,1087,9,Gevorderd,0,2026-04-30
2728,1088,12,Beginner,2,2026-04-15
2729,1088,4,Gemiddeld,2,2026-03-23
2730,1088,8,Gemiddeld,3,2026-04-13
2731,1088,7,Gemiddeld,3,2026-03-09
2732,1088,11,Gemiddeld,5,2026-04-17
2733,1090,6,Gemiddeld,1,2026-02-01
2734,1090,23,Beginner,12,2026-03-30
2735,1090,19,Gemiddeld,0,2026-04-06
2736,1091,16,Beginner,3,2026-03-29
2737,1091,13,Gemiddeld,3,2026-04-11
2738,1091,5,Gevorderd,20,2026-05-02
2739,1094,4,Gemiddeld,8,2025-09-12
2740,1094,12,Gemiddeld,3,2025-02-11
2741,1095,21,Gevorderd,1,2025-08-20
2742,1095,19,Beginner,12,2025-08-12
2743,1095,23,Beginner,5,2025-08-08
2744,1096,1,Beginner,12,2026-01-16
2745,1096,6,Beginner,2,2025-11-26
2746,1097,8,Gemiddeld,1,2026-04-12
2747,1097,16,Beginner,3,2026-04-18
2748,1098,21,Gemiddeld,5,2026-04-30
2749,1099,13,Gevorderd,2,2025-10-22
2750,1099,6,Gevorderd,3,2024-10-13
2751,1099,3,Gemiddeld,12,2025-10-04
2752,1099,16,Gemiddeld,0,2026-03-31
2753,1100,5,Gevorderd,2,2024-08-03
2754,1100,16,Beginner,1,2024-06-16
2755,1102,11,Gemiddeld,0,2025-09-12
2756,1102,1,Beginner,0,2025-11-18
2757,1102,16,Gemiddeld,5,2026-01-31
2758,1102,22,Gemiddeld,12,2025-12-11
2759,1102,19,Beginner,1,2025-09-26
2760,1103,9,Beginner,2,2026-04-12
2761,1103,12,Gemiddeld,3,2026-04-23
2762,1103,16,Gemiddeld,1,2026-04-22
2763,1104,7,Gevorderd,2,2026-04-21
2764,1104,15,Gevorderd,2,2026-02-16
2765,1104,17,Beginner,2,2026-02-18
2766,1104,12,Gevorderd,3,2026-04-12
2767,1104,23,Gevorderd,2,2026-04-27
2768,1105,1,Beginner,0,2025-11-16
2769,1105,22,Gemiddeld,5,2026-01-20
2770,1105,16,Beginner,1,2025-06-10
2771,1105,21,Beginner,2,2026-02-27
2772,1106,7,Gemiddeld,0,2026-04-26
2773,1106,1,Gemiddeld,2,2026-03-21
2774,1107,10,Gevorderd,1,2026-04-08
2775,1107,14,Gemiddeld,5,2026-04-29
2776,1107,11,Gemiddeld,3,2026-04-22
2777,1108,17,Beginner,3,2026-02-20
2778,1108,16,Beginner,1,2025-10-23
2779,1108,23,Beginner,1,2025-04-23
2780,1109,1,Beginner,1,2025-09-11
2781,1109,21,Gemiddeld,5,2025-02-14
2782,1109,22,Gemiddeld,3,2025-05-27
2783,1110,7,Beginner,12,2025-08-29
2784,1110,1,Beginner,8,2025-03-02
2785,1110,19,Beginner,1,2025-10-28
2786,1110,5,Expert,1,2025-07-30
2787,1112,6,Gemiddeld,1,2026-04-20
2788,1113,12,Beginner,8,2026-02-13
2789,1113,1,Expert,3,2026-03-04
2790,1113,19,Beginner,1,2026-04-05
2791,1114,14,Beginner,3,2025-09-08
2792,1114,6,Gemiddeld,0,2025-10-11
2793,1115,22,Beginner,12,2025-07-18
2794,1115,17,Beginner,1,2026-03-13
2795,1116,23,Beginner,3,2026-04-08
2796,1116,17,Beginner,3,2025-12-28
2797,1116,22,Gemiddeld,3,2025-10-04
2798,1116,14,Gevorderd,3,2025-09-23
2799,1117,7,Gemiddeld,2,2026-03-26
2800,1117,17,Beginner,3,2026-03-12
2801,1118,17,Gemiddeld,12,2025-12-13
2802,1118,5,Gemiddeld,3,2026-03-07
2803,1118,12,Beginner,20,2026-01-18
2804,1119,5,Gemiddeld,2,2026-02-01
2805,1119,8,Gemiddeld,12,2026-01-31
2806,1120,12,Gemiddeld,0,2026-02-23
2807,1120,5,Beginner,8,2025-12-27
2808,1120,4,Beginner,1,2025-09-18
2809,1120,19,Gevorderd,1,2026-04-15
2810,1122,2,Beginner,3,2025-08-19
2811,1122,18,Gemiddeld,2,2025-10-22
2812,1122,13,Beginner,0,2025-08-16
2813,1122,15,Gemiddeld,3,2025-09-06
2814,1123,18,Gemiddeld,3,2025-02-22
2815,1123,14,Beginner,20,2025-07-02
2816,1123,15,Beginner,3,2025-01-08
2817,1123,22,Beginner,2,2026-01-01
2818,1124,19,Beginner,1,2025-10-31
2819,1124,8,Beginner,3,2025-05-16
2820,1124,7,Expert,0,2025-04-26
2821,1125,8,Beginner,1,2026-04-15
2822,1126,13,Gemiddeld,1,2025-10-13
2823,1126,12,Gemiddeld,5,2026-03-07
2824,1126,4,Beginner,0,2026-01-19
2825,1129,8,Gevorderd,12,2025-03-21
2826,1130,13,Gemiddeld,1,2025-07-01
2827,1130,7,Gevorderd,3,2026-01-09
2828,1132,1,Beginner,8,2026-04-05
2829,1132,15,Beginner,1,2026-03-21
2830,1133,12,Gemiddeld,2,2026-01-27
2831,1133,17,Gemiddeld,8,2026-03-27
2832,1133,1,Beginner,3,2025-05-23
2833,1133,19,Gemiddeld,8,2025-07-08
2834,1136,11,Gemiddeld,1,2026-04-27
2835,1136,3,Gemiddeld,1,2026-04-29
2836,1136,9,Gemiddeld,1,2026-04-16
2837,1137,11,Gemiddeld,0,2026-01-29
2838,1137,8,Gemiddeld,3,2026-04-05
2839,1137,13,Gemiddeld,2,2026-02-09
2840,1137,10,Beginner,0,2026-03-17
2841,1137,20,Gemiddeld,8,2026-04-25
2842,1139,11,Beginner,2,2025-07-18
2843,1139,8,Gemiddeld,1,2025-06-09
2844,1139,2,Gevorderd,2,2025-12-10
2845,1141,20,Gemiddeld,1,2025-09-24
2846,1141,16,Gemiddeld,8,2025-02-16
2847,1141,23,Beginner,1,2025-10-02
2848,1141,14,Gemiddeld,2,2024-12-28
2849,1142,14,Gevorderd,0,2026-04-09
2850,1142,17,Expert,0,2026-02-14
2851,1143,2,Gevorderd,8,2026-03-23
2852,1143,1,Beginner,1,2025-10-16
2853,1143,13,Gevorderd,1,2025-11-25
2854,1143,20,Beginner,2,2026-02-28
2855,1144,5,Beginner,1,2026-03-04
2856,1144,9,Gemiddeld,1,2025-09-27
2857,1145,18,Expert,1,2026-02-09
2858,1146,20,Gevorderd,2,2026-03-27
2859,1147,15,Gemiddeld,1,2025-01-08
2860,1147,13,Beginner,0,2026-02-03
2861,1147,19,Gemiddeld,2,2024-12-28
2862,1148,12,Gemiddeld,3,2026-04-20
2863,1148,22,Gevorderd,5,2026-04-23
2864,1148,14,Gemiddeld,0,2026-05-02
2865,1149,5,Gemiddeld,2,2025-08-09
2866,1151,17,Gemiddeld,1,2025-10-18
2867,1151,21,Gemiddeld,2,2026-03-14
2868,1151,4,Beginner,2,2025-10-29
2869,1151,3,Beginner,0,2026-02-01
2870,1152,17,Beginner,2,2026-03-17
2871,1152,19,Beginner,3,2026-04-26
2872,1152,20,Beginner,1,2026-02-24
2873,1152,13,Gemiddeld,0,2026-04-05
2874,1153,18,Beginner,3,2026-02-17
2875,1153,7,Beginner,3,2026-03-28
2876,1153,4,Gemiddeld,2,2026-04-05
2877,1153,19,Gemiddeld,3,2026-04-22
2878,1154,9,Beginner,0,2025-08-07
2879,1155,14,Gemiddeld,3,2025-06-08
2880,1155,12,Gevorderd,3,2025-03-31
2881,1155,10,Gemiddeld,1,2025-11-21
2882,1156,17,Gemiddeld,1,2025-09-13
2883,1156,16,Beginner,5,2025-06-14
2884,1156,2,Gevorderd,1,2025-05-24
2885,1157,10,Gemiddeld,0,2025-11-07
2886,1157,9,Gevorderd,0,2026-04-26
2887,1157,21,Gevorderd,1,2026-01-29
2888,1158,13,Gemiddeld,5,2025-12-10
2889,1159,12,Gevorderd,3,2026-03-06
2890,1159,1,Gemiddeld,2,2025-10-31
2891,1159,20,Gevorderd,2,2025-11-19
2892,1159,17,Gemiddeld,8,2025-12-19
2893,1160,8,Gevorderd,5,2025-07-25
2894,1160,15,Gemiddeld,1,2025-09-20
2895,1160,5,Beginner,5,2026-04-20
2896,1162,13,Beginner,2,2025-09-24
2897,1162,1,Gemiddeld,8,2025-10-12
2898,1162,19,Beginner,3,2025-09-01
2899,1162,4,Beginner,0,2026-03-27
2900,1163,5,Gemiddeld,3,2026-04-18
2901,1163,14,Gemiddeld,1,2026-05-01
2902,1163,21,Gevorderd,0,2026-04-18
2903,1164,8,Expert,1,2026-02-03
2904,1164,1,Beginner,2,2026-04-22
2905,1164,20,Gevorderd,1,2026-03-04
2906,1164,18,Beginner,1,2026-02-06
2907,1164,4,Gemiddeld,1,2026-02-02
2908,1165,14,Gemiddeld,5,2025-08-02
2909,1165,11,Gemiddeld,12,2026-04-25
2910,1165,13,Beginner,0,2026-01-16
2911,1165,18,Gevorderd,2,2026-01-11
2912,1166,23,Gemiddeld,1,2025-10-09
2913,1166,7,Gevorderd,5,2025-12-04
2914,1166,18,Beginner,2,2026-03-21
2915,1166,4,Gemiddeld,12,2026-01-20
2916,1166,11,Gemiddeld,2,2025-10-08
2917,1168,15,Gevorderd,8,2025-10-26
2918,1168,20,Gevorderd,0,2026-01-10
2919,1168,23,Gevorderd,3,2026-03-11
2920,1168,9,Gevorderd,12,2025-06-20
2921,1168,4,Gemiddeld,0,2025-12-04
2922,1169,11,Gemiddeld,0,2025-02-22
2923,1169,9,Gevorderd,2,2024-05-26
2924,1169,4,Gevorderd,1,2025-07-05
2925,1170,10,Gemiddeld,5,2026-04-17
2926,1170,11,Beginner,8,2026-04-29
2927,1170,22,Gemiddeld,1,2026-04-11
2928,1171,2,Beginner,1,2026-03-16
2929,1171,6,Gevorderd,1,2026-03-30
2930,1171,22,Gemiddeld,5,2025-05-16
2931,1172,14,Gemiddeld,1,2025-11-08
2932,1172,9,Beginner,3,2025-01-31
2933,1173,6,Gemiddeld,2,2026-05-03
2934,1173,18,Gemiddeld,8,2026-05-03
2935,1174,7,Gemiddeld,3,2025-10-30
2936,1174,3,Gemiddeld,1,2026-01-29
2937,1174,22,Beginner,0,2026-02-01
2938,1175,6,Gemiddeld,1,2026-01-08
2939,1175,16,Expert,2,2025-11-02
2940,1175,17,Gemiddeld,3,2025-11-11
2941,1175,10,Gevorderd,8,2026-03-24
2942,1176,13,Gemiddeld,12,2026-02-18
2943,1176,3,Gemiddeld,8,2026-02-02
2944,1177,11,Expert,8,2026-03-07
2945,1177,22,Gemiddeld,0,2026-04-23
2946,1177,17,Gemiddeld,1,2026-04-29
2947,1178,10,Gemiddeld,2,2024-03-17
2948,1178,1,Gevorderd,1,2025-06-20
2949,1178,17,Beginner,3,2024-06-03
2950,1179,12,Gemiddeld,2,2026-03-23
2951,1179,14,Beginner,0,2026-04-17
2952,1179,11,Beginner,1,2025-03-30
2953,1179,15,Gemiddeld,0,2025-02-01
2954,1180,9,Gemiddeld,8,2025-03-20
2955,1180,11,Beginner,1,2025-03-22
2956,1180,3,Gemiddeld,2,2025-06-23
2957,1182,1,Gevorderd,0,2025-02-19
2958,1182,3,Beginner,5,2025-09-28
2959,1182,14,Gemiddeld,3,2024-03-14
2960,1183,11,Expert,2,2026-03-25
2961,1183,7,Gevorderd,0,2026-03-27
2962,1184,4,Gevorderd,0,2025-11-04
2963,1184,9,Expert,1,2026-02-02
2964,1184,14,Beginner,2,2026-02-25
2965,1185,20,Beginner,0,2026-02-02
2966,1185,3,Gemiddeld,0,2025-10-01
2967,1186,19,Gemiddeld,3,2025-04-11
2968,1186,12,Gevorderd,0,2026-01-26
2969,1186,16,Gemiddeld,1,2026-04-07
2970,1187,18,Gevorderd,1,2026-03-31
2971,1187,7,Expert,2,2026-04-23
2972,1187,16,Gemiddeld,0,2026-05-01
2973,1188,9,Beginner,2,2025-01-19
2974,1189,18,Beginner,2,2024-06-20
2975,1189,10,Expert,3,2023-08-25
2976,1189,17,Gevorderd,3,2026-01-27
2977,1190,10,Beginner,3,2026-04-04
2978,1190,13,Gemiddeld,1,2026-04-25
2979,1190,9,Gemiddeld,3,2026-04-19
2980,1190,11,Beginner,0,2026-04-12
2981,1190,1,Gemiddeld,1,2026-03-12
2982,1192,21,Beginner,20,2025-12-21
2983,1192,13,Beginner,1,2026-01-11
2984,1193,14,Gevorderd,0,2026-05-03
2985,1193,20,Beginner,8,2026-04-19
2986,1195,11,Gemiddeld,1,2025-12-19
2987,1195,19,Gevorderd,1,2026-01-08
2988,1195,2,Beginner,1,2025-12-28
2989,1195,9,Gevorderd,12,2026-04-19
2990,1196,7,Beginner,3,2026-05-04
2991,1196,10,Gevorderd,2,2026-05-04
2992,1196,12,Beginner,0,2026-05-04
2993,1198,23,Gemiddeld,2,2026-04-08
2994,1198,1,Beginner,0,2026-03-30
2995,1198,20,Beginner,3,2026-03-25
2996,1198,18,Beginner,5,2026-03-28
2997,1199,3,Gemiddeld,5,2026-03-16
2998,1200,14,Beginner,3,2025-08-27
2999,1200,10,Gemiddeld,8,2025-09-04
3000,1200,23,Gemiddeld,0,2025-08-12
3001,1201,21,Beginner,1,2025-11-22
3002,1201,19,Beginner,5,2025-10-17
3003,1201,22,Gemiddeld,2,2026-05-02
3004,1202,18,Beginner,1,2025-07-31
3005,1202,19,Gemiddeld,5,2024-09-07
3006,1203,9,Gemiddeld,1,2026-04-25
3007,1203,20,Gemiddeld,1,2026-05-03
3008,1204,17,Expert,1,2024-06-29
3009,1204,22,Gemiddeld,2,2025-05-20
3010,1204,20,Gevorderd,0,2023-11-21
3011,1204,11,Gemiddeld,0,2024-02-26
3012,1205,8,Expert,2,2025-12-04
3013,1205,21,Gemiddeld,3,2025-12-31
3014,1205,23,Beginner,1,2025-12-06
3015,1206,11,Beginner,2,2025-06-06
3016,1206,10,Gemiddeld,8,2025-05-06
3017,1206,22,Gemiddeld,0,2025-03-16
3018,1206,15,Gemiddeld,1,2024-11-18
3019,1207,7,Beginner,5,2025-05-16
3020,1207,11,Expert,1,2026-04-05
3021,1207,23,Beginner,12,2025-12-13
3022,1208,1,Gemiddeld,3,2026-03-07
3023,1208,14,Expert,1,2026-03-01
3024,1208,18,Expert,2,2026-03-29
3025,1210,4,Beginner,8,2026-03-12
3026,1210,1,Gevorderd,5,2026-03-20
3027,1210,18,Beginner,0,2026-03-18
3028,1211,11,Beginner,0,2026-04-30
3029,1211,12,Gemiddeld,2,2026-04-08
3030,1212,18,Gevorderd,0,2024-06-27
3031,1212,12,Gevorderd,2,2024-10-12
3032,1214,14,Beginner,1,2026-03-12
3033,1214,5,Beginner,3,2025-08-11
3034,1214,4,Gemiddeld,5,2025-12-18
3035,1215,15,Gemiddeld,0,2026-04-26
3036,1215,16,Expert,3,2026-03-08
3037,1215,18,Gemiddeld,3,2025-11-18
3038,1217,18,Beginner,8,2026-02-20
3039,1217,10,Beginner,1,2026-01-19
3040,1218,22,Beginner,1,2026-04-24
3041,1218,2,Gemiddeld,0,2025-12-31
3042,1218,7,Gemiddeld,2,2025-11-13
3043,1219,23,Beginner,1,2025-11-19
3044,1219,18,Beginner,12,2026-03-12
3045,1220,14,Beginner,1,2025-07-15
3046,1220,21,Gemiddeld,1,2026-03-08
3047,1220,6,Gemiddeld,0,2026-02-03
3048,1220,13,Gevorderd,2,2025-12-12
3049,1221,3,Beginner,3,2025-12-06
3050,1221,20,Gemiddeld,2,2025-11-13
3051,1221,12,Gemiddeld,3,2025-08-16
3052,1222,4,Beginner,8,2025-09-15
3053,1222,19,Gemiddeld,5,2026-03-08
3054,1222,21,Beginner,0,2025-07-20
3055,1224,3,Beginner,1,2025-12-12
3056,1224,20,Gemiddeld,2,2026-05-02
3057,1224,23,Gemiddeld,5,2026-04-30
3058,1224,22,Beginner,8,2026-01-04
3059,1224,1,Beginner,1,2025-10-23
3060,1225,2,Gemiddeld,2,2026-03-05
3061,1225,5,Gemiddeld,5,2026-03-30
3062,1225,17,Gemiddeld,2,2026-01-21
3063,1225,19,Beginner,0,2025-12-25
3064,1226,2,Gevorderd,5,2026-03-26
3065,1226,23,Gemiddeld,1,2026-04-05
3066,1226,22,Beginner,3,2026-04-01
3067,1226,13,Gemiddeld,3,2026-03-25
3068,1226,12,Gemiddeld,0,2026-03-28
3069,1227,16,Beginner,1,2024-05-25
3070,1227,3,Expert,5,2025-07-15
3071,1227,22,Gemiddeld,2,2025-10-21
3072,1228,18,Gemiddeld,1,2026-03-26
3073,1228,19,Gevorderd,1,2026-03-16
3074,1228,11,Gevorderd,1,2026-03-17
3075,1228,13,Gemiddeld,5,2026-03-05
3076,1228,20,Gemiddeld,1,2026-04-23
3077,1230,14,Expert,0,2026-05-01
3078,1230,5,Gevorderd,0,2026-03-25
3079,1230,21,Gemiddeld,0,2026-04-28
3080,1231,20,Beginner,12,2025-08-02
3081,1231,19,Beginner,1,2025-07-10
3082,1231,4,Gemiddeld,0,2025-07-20
3083,1231,11,Gemiddeld,3,2026-02-10
3084,1232,23,Gemiddeld,8,2026-04-29
3085,1232,6,Beginner,8,2026-04-25
3086,1232,20,Gevorderd,1,2026-04-25
