aanwezigheid_id,deelname_id,medewerker_id,activiteit_id,check_in_tijd,check_out_tijd,werkelijke_duur_min,geschatte_calorieen,hartslag_gem,hartslag_piek
316,496,103,64,2025-11-30 09:53:00,2025-11-30 11:10:54,77.9,1046,134,
317,498,213,64,2025-11-30 10:09:00,2025-11-30 11:21:18,72.3,971,153,185
318,499,181,64,2025-11-30 09:57:00,2025-11-30 11:08:12,71.2,956,141,
319,501,157,64,2025-11-30 09:52:00,2025-11-30 11:13:24,81.4,1093,122,
320,504,148,65,2025-11-26 12:06:00,2025-11-26 13:34:30,88.5,610,116,134
321,505,41,65,2025-11-26 11:56:00,2025-11-26 13:20:06,84.1,580,101,126
322,506,99,65,2025-11-26 12:02:00,2025-11-26 13:29:24,87.4,603,130,156
323,507,24,65,2025-11-26 11:59:00,2025-11-26 13:32:12,93.2,643,127,152
324,508,53,65,2025-11-26 11:54:00,2025-11-26 13:22:18,88.3,609,109,127
325,510,96,65,2025-11-26 12:03:00,2025-11-26 13:24:24,81.4,561,106,125
326,511,103,65,2025-11-26 12:03:00,2025-11-26 13:39:00,96.0,662,128,143
327,513,45,66,2025-11-24 18:03:00,2025-11-24 18:51:48,48.8,518,139,172
328,514,74,66,2025-11-24 18:04:00,2025-11-24 18:51:42,47.7,507,116,129
329,516,96,66,2025-11-24 18:04:00,2025-11-24 18:48:54,44.9,477,119,143
330,517,92,66,2025-11-24 17:54:00,2025-11-24 18:46:36,52.6,559,126,145
331,518,154,66,2025-11-24 18:09:00,2025-11-24 19:05:36,56.6,601,121,144
332,519,75,67,2025-11-28 07:27:00,2025-11-28 08:24:24,57.4,76,107,
333,520,34,67,2025-11-28 07:15:00,2025-11-28 08:12:54,57.9,77,105,138
334,521,52,67,2025-11-28 07:30:00,2025-11-28 08:31:24,61.4,81,93,122
335,522,47,67,2025-11-28 07:23:00,2025-11-28 08:16:54,53.9,71,109,128
336,523,70,67,2025-11-28 07:24:00,2025-11-28 08:30:42,66.7,88,99,124
337,524,102,67,2025-11-28 07:25:00,2025-11-28 08:19:36,54.6,72,109,139
338,525,124,67,2025-11-28 07:14:00,2025-11-28 08:16:18,62.3,83,114,126
339,526,87,67,2025-11-28 07:06:00,2025-11-28 08:04:42,58.7,78,96,129
340,527,150,67,2025-11-28 07:12:00,2025-11-28 08:16:54,64.9,86,,133
341,528,51,67,2025-11-28 07:30:00,2025-11-28 08:30:06,60.1,80,119,142
342,529,93,67,2025-11-28 07:24:00,2025-11-28 08:27:00,63.0,84,110,140
343,533,84,69,2025-11-26 12:08:00,2025-11-26 13:36:42,88.7,709,136,169
344,534,94,69,2025-11-26 12:24:00,2025-11-26 13:48:12,84.2,673,125,
345,535,65,69,2025-11-26 12:05:00,2025-11-26 13:40:12,95.2,761,120,137
346,536,214,69,2025-11-26 12:18:00,2025-11-26 13:48:36,90.6,724,132,148
347,537,11,69,2025-11-26 12:23:00,2025-11-26 13:49:06,86.1,688,118,146
348,538,206,69,2025-11-26 12:12:00,2025-11-26 13:50:54,98.9,791,104,120
349,540,177,69,2025-11-26 12:18:00,2025-11-26 13:51:12,93.2,745,,138
350,557,128,71,2025-11-29 10:41:00,2025-11-29 11:15:18,34.3,274,134,160
351,558,101,71,2025-11-29 10:45:00,2025-11-29 11:15:54,30.9,247,123,156
352,559,17,71,2025-11-29 10:51:00,2025-11-29 11:15:18,24.3,194,125,157
353,560,117,71,2025-11-29 10:37:00,2025-11-29 11:10:06,33.1,264,,138
354,573,142,73,2025-11-27 12:05:00,2025-11-27 14:07:18,122.3,1019,111,
355,574,106,73,2025-11-27 12:25:00,2025-11-27 14:27:12,122.2,1018,116,126
356,575,145,73,2025-11-27 12:22:00,2025-11-27 14:20:48,118.8,990,,143
357,576,184,73,2025-11-27 12:26:00,2025-11-27 14:24:42,118.7,989,117,138
358,577,87,73,2025-11-27 12:28:00,2025-11-27 14:22:00,114.0,950,124,158
359,578,91,73,2025-11-27 12:06:00,2025-11-27 13:58:42,112.7,939,125,141
360,579,27,73,2025-11-27 12:21:00,2025-11-27 14:15:42,114.7,955,127,150
361,580,78,73,2025-11-27 12:06:00,2025-11-27 13:56:18,110.3,919,124,135
362,581,36,73,2025-11-27 12:23:00,2025-11-27 14:19:42,116.7,972,123,156
363,582,51,73,2025-11-27 12:16:00,2025-11-27 14:27:42,131.7,1097,141,159
364,584,19,74,2025-11-26 12:41:00,2025-11-26 13:57:42,76.7,815,,
365,586,45,74,2025-11-26 12:23:00,2025-11-26 13:37:48,74.8,795,127,138
366,587,14,74,2025-11-26 12:45:00,2025-11-26 13:58:24,73.4,780,123,140
367,588,11,74,2025-11-26 12:43:00,2025-11-26 14:02:30,79.5,845,115,127
368,589,78,74,2025-11-26 12:20:00,2025-11-26 13:36:30,76.5,813,129,152
369,590,117,74,2025-11-26 12:39:00,2025-11-26 13:50:12,71.2,757,117,139
370,593,162,75,2025-11-26 19:17:00,2025-11-26 19:46:24,29.4,341,,151
371,594,166,75,2025-11-26 19:06:00,2025-11-26 19:33:06,27.1,314,144,
372,597,76,75,2025-11-26 19:23:00,2025-11-26 20:02:06,39.1,453,146,158
373,598,135,75,2025-11-26 19:12:00,2025-11-26 19:39:36,27.6,320,131,154
374,599,196,75,2025-11-26 19:22:00,2025-11-26 19:46:00,24.0,278,144,175
375,600,58,75,2025-11-26 19:26:00,2025-11-26 19:56:48,30.8,357,,153
376,601,177,75,2025-11-26 19:13:00,2025-11-26 19:45:30,32.5,376,120,142
377,603,34,75,2025-11-26 19:14:00,2025-11-26 19:47:18,33.3,386,,154
378,615,186,77,2025-11-25 18:57:00,2025-11-25 19:56:24,59.4,374,131,149
379,617,47,77,2025-11-25 18:52:00,2025-11-25 20:01:00,69.0,434,127,144
380,618,18,77,2025-11-25 18:49:00,2025-11-25 19:40:48,51.8,326,111,132
381,619,202,77,2025-11-25 18:48:00,2025-11-25 19:33:30,45.5,286,127,159
382,622,124,77,2025-11-25 18:41:00,2025-11-25 19:43:48,62.8,395,132,148
383,623,113,77,2025-11-25 18:45:00,2025-11-25 19:48:42,63.7,401,121,137
384,624,175,77,2025-11-25 18:43:00,2025-11-25 19:39:12,56.2,354,104,137
385,626,117,77,2025-11-25 19:00:00,2025-11-25 19:58:24,58.4,367,115,141
386,627,40,77,2025-11-25 18:47:00,2025-11-25 19:47:18,60.3,379,132,150
387,628,62,77,2025-11-25 18:59:00,2025-11-25 19:55:42,56.7,357,115,143
388,629,91,78,2025-11-25 18:12:00,2025-11-25 19:20:00,68.0,428,117,128
389,630,206,78,2025-11-25 18:06:00,2025-11-25 19:06:12,60.2,379,111,140
390,631,117,78,2025-11-25 18:14:00,2025-11-25 19:12:42,58.7,369,107,133
391,632,63,78,2025-11-25 17:55:00,2025-11-25 18:56:06,61.1,384,124,159
392,635,80,79,2025-11-28 12:12:00,2025-11-28 13:32:00,80.0,405,121,152
393,636,121,79,2025-11-28 12:11:00,2025-11-28 13:28:18,77.3,391,105,
394,637,129,79,2025-11-28 12:26:00,2025-11-28 13:50:00,84.0,425,122,149
395,638,30,79,2025-11-28 12:23:00,2025-11-28 13:35:18,72.3,366,,133
396,639,131,79,2025-11-28 12:28:00,2025-11-28 13:38:06,70.1,355,124,138
397,641,76,79,2025-11-28 12:23:00,2025-11-28 13:44:54,81.9,414,,
398,642,49,79,2025-11-28 12:06:00,2025-11-28 13:13:24,67.4,341,108,124
399,645,76,80,2025-11-24 12:05:00,2025-11-24 12:57:36,52.6,266,134,
400,646,104,80,2025-11-24 11:55:00,2025-11-24 12:39:24,44.4,224,125,146
401,647,202,80,2025-11-24 12:06:00,2025-11-24 12:50:00,44.0,222,114,139
402,648,205,80,2025-11-24 11:57:00,2025-11-24 12:47:36,50.6,256,109,139
403,649,181,80,2025-11-24 12:03:00,2025-11-24 12:47:54,44.9,227,118,150
404,650,123,81,2025-11-29 09:52:00,2025-11-29 11:19:24,87.4,728,115,140
405,651,63,81,2025-11-29 09:41:00,2025-11-29 11:04:42,83.7,697,,143
406,652,202,81,2025-11-29 09:38:00,2025-11-29 11:11:18,93.3,777,132,158
407,653,188,81,2025-11-29 09:45:00,2025-11-29 11:18:06,93.1,775,116,150
408,654,36,81,2025-11-29 09:56:00,2025-11-29 11:22:00,86.0,716,,161
409,656,218,81,2025-11-29 09:57:00,2025-11-29 11:27:42,90.7,755,118,150
410,657,91,82,2025-11-28 17:09:00,2025-11-28 17:57:06,48.1,120,119,140
411,658,10,82,2025-11-28 17:15:00,2025-11-28 17:54:36,39.6,99,120,130
412,659,129,83,2025-11-29 15:39:00,2025-11-29 17:11:24,92.4,982,143,176
413,660,160,83,2025-11-29 15:38:00,2025-11-29 17:04:00,86.0,914,115,129
414,661,162,83,2025-11-29 15:36:00,2025-11-29 17:04:06,88.1,936,,158
415,663,99,84,2025-12-04 11:52:00,2025-12-04 13:11:06,79.1,498,126,140
416,664,163,84,2025-12-04 12:09:00,2025-12-04 13:25:12,76.2,480,124,154
417,665,68,84,2025-12-04 11:57:00,2025-12-04 13:07:00,70.0,441,123,138
418,668,181,84,2025-12-04 11:56:00,2025-12-04 13:08:18,72.3,455,127,148
419,671,188,84,2025-12-04 12:10:00,2025-12-04 13:27:42,77.7,489,113,137
420,672,117,84,2025-12-04 12:04:00,2025-12-04 13:17:48,73.8,464,119,146
421,673,116,84,2025-12-04 11:57:00,2025-12-04 13:14:30,77.5,488,113,144
422,674,196,84,2025-12-04 11:50:00,2025-12-04 13:08:30,78.5,494,131,164
423,676,208,84,2025-12-04 11:55:00,2025-12-04 13:09:48,74.8,471,,157
424,677,202,84,2025-12-04 11:52:00,2025-12-04 13:05:48,73.8,464,134,150
425,678,42,84,2025-12-04 11:54:00,2025-12-04 12:58:00,64.0,403,126,137
426,679,205,84,2025-12-04 12:05:00,2025-12-04 13:16:36,71.6,451,98,
427,680,131,84,2025-12-04 12:00:00,2025-12-04 13:12:36,72.6,457,,160
428,681,214,84,2025-12-04 12:11:00,2025-12-04 13:26:48,75.8,477,135,
429,682,27,84,2025-12-04 12:14:00,2025-12-04 13:22:00,68.0,428,128,144
430,690,37,86,2025-12-02 19:27:00,2025-12-02 20:30:00,63.0,63,115,134
431,691,160,86,2025-12-02 19:20:00,2025-12-02 20:22:54,62.9,62,108,
432,692,43,86,2025-12-02 19:21:00,2025-12-02 20:20:12,59.2,59,110,
433,693,139,86,2025-12-02 19:20:00,2025-12-02 20:14:54,54.9,54,126,148
434,695,140,86,2025-12-02 19:33:00,2025-12-02 20:32:42,59.7,59,,116
435,704,132,88,2025-12-04 17:39:00,2025-12-04 18:55:54,76.9,892,133,
436,705,41,88,2025-12-04 17:48:00,2025-12-04 19:00:42,72.7,843,109,
437,706,139,88,2025-12-04 17:40:00,2025-12-04 18:51:48,71.8,832,135,146
438,707,166,88,2025-12-04 17:46:00,2025-12-04 19:01:00,75.0,870,141,165
439,708,84,88,2025-12-04 17:56:00,2025-12-04 19:13:18,77.3,896,142,152
440,710,84,89,2025-12-01 07:14:00,2025-12-01 08:01:24,47.4,549,134,147
441,711,148,89,2025-12-01 07:08:00,2025-12-01 08:03:48,55.8,647,135,145
442,712,36,89,2025-12-01 07:15:00,2025-12-01 07:55:54,40.9,474,128,147
443,722,117,91,2025-12-06 11:05:00,2025-12-06 12:09:06,64.1,512,112,135
444,724,203,91,2025-12-06 11:15:00,2025-12-06 12:20:30,65.5,524,126,150
445,725,98,91,2025-12-06 11:13:00,2025-12-06 12:04:18,51.3,410,123,137
446,726,53,91,2025-12-06 11:04:00,2025-12-06 12:00:18,56.3,450,109,132
447,727,206,91,2025-12-06 11:10:00,2025-12-06 12:12:30,62.5,500,,130
448,728,158,91,2025-12-06 11:00:00,2025-12-06 11:58:42,58.7,469,126,150
449,730,45,92,2025-12-02 12:32:00,2025-12-02 14:07:06,95.1,1011,126,137
450,731,211,92,2025-12-02 12:44:00,2025-12-02 14:19:06,95.1,1011,121,
451,732,37,92,2025-12-02 12:31:00,2025-12-02 14:05:30,94.5,1004,135,146
452,737,102,94,2025-12-05 07:28:00,2025-12-05 08:50:30,82.5,206,125,143
453,738,154,94,2025-12-05 07:25:00,2025-12-05 08:44:12,79.2,198,105,127
454,739,10,94,2025-12-05 07:24:00,2025-12-05 08:38:42,74.7,186,115,149
455,740,63,94,2025-12-05 07:07:00,2025-12-05 08:13:12,66.2,165,109,121
456,741,145,94,2025-12-05 07:26:00,2025-12-05 08:35:48,69.8,174,104,114
457,742,214,94,2025-12-05 07:13:00,2025-12-05 08:26:24,73.4,183,130,142
458,743,177,95,2025-12-04 17:34:00,2025-12-04 18:14:24,40.4,468,,141
459,744,166,95,2025-12-04 17:44:00,2025-12-04 18:28:18,44.3,513,140,165
460,745,181,95,2025-12-04 17:34:00,2025-12-04 18:17:30,43.5,504,128,156
461,746,218,95,2025-12-04 17:28:00,2025-12-04 18:10:18,42.3,490,118,139
462,747,96,95,2025-12-04 17:27:00,2025-12-04 18:11:36,44.6,517,119,139
463,749,48,95,2025-12-04 17:23:00,2025-12-04 18:02:12,39.2,454,121,140
464,750,30,95,2025-12-04 17:41:00,2025-12-04 18:25:54,44.9,520,128,
465,751,39,95,2025-12-04 17:27:00,2025-12-04 18:14:42,47.7,553,130,141
466,752,127,95,2025-12-04 17:44:00,2025-12-04 18:21:30,37.5,435,119,143
467,755,96,96,2025-12-01 07:26:00,2025-12-01 07:47:00,21.0,21,111,140
468,756,158,96,2025-12-01 07:30:00,2025-12-01 07:45:00,15,15,102,134
469,758,142,96,2025-12-01 07:36:00,2025-12-01 07:57:12,21.2,21,,120
470,759,162,96,2025-12-01 07:27:00,2025-12-01 07:46:18,19.3,19,107,140
471,760,139,96,2025-12-01 07:44:00,2025-12-01 07:59:00,15,15,115,146
472,761,55,96,2025-12-01 07:27:00,2025-12-01 07:46:42,19.7,19,115,149
473,762,97,96,2025-12-01 07:41:00,2025-12-01 07:56:00,15,15,108,126
474,764,75,96,2025-12-01 07:21:00,2025-12-01 07:36:00,15,15,125,
475,765,95,96,2025-12-01 07:34:00,2025-12-01 07:49:00,15,15,,141
476,766,103,96,2025-12-01 07:25:00,2025-12-01 07:40:00,15,15,117,
477,767,62,96,2025-12-01 07:21:00,2025-12-01 07:36:00,15,15,87,
478,768,10,96,2025-12-01 07:37:00,2025-12-01 07:52:00,15,15,108,126
479,770,158,97,2025-12-07 10:08:00,2025-12-07 10:55:30,47.5,570,118,153
480,771,181,97,2025-12-07 10:24:00,2025-12-07 11:10:00,46.0,552,136,163
481,772,92,97,2025-12-07 10:22:00,2025-12-07 11:05:00,43.0,516,133,149
482,773,85,97,2025-12-07 10:21:00,2025-12-07 10:57:30,36.5,437,145,155
483,774,35,97,2025-12-07 10:22:00,2025-12-07 11:04:42,42.7,512,130,145
484,775,157,97,2025-12-07 10:24:00,2025-12-07 11:11:36,47.6,571,,146
485,776,40,97,2025-12-07 10:29:00,2025-12-07 11:13:54,44.9,538,142,159
486,778,191,97,2025-12-07 10:07:00,2025-12-07 10:55:36,48.6,583,122,154
487,798,117,100,2025-12-07 09:13:00,2025-12-07 10:13:12,60.2,698,126,151
488,799,58,100,2025-12-07 09:14:00,2025-12-07 10:07:36,53.6,621,123,133
489,800,184,101,2025-12-02 19:22:00,2025-12-02 21:23:24,121.4,1011,,143
490,802,94,101,2025-12-02 19:28:00,2025-12-02 21:29:54,121.9,1015,117,
491,803,119,101,2025-12-02 19:28:00,2025-12-02 21:32:18,124.3,1035,130,158
492,804,103,101,2025-12-02 19:20:00,2025-12-02 21:25:42,125.7,1047,137,157
493,805,101,102,2025-12-13 10:56:00,2025-12-13 11:55:42,59.7,59,106,122
494,806,162,102,2025-12-13 10:55:00,2025-12-13 11:55:24,60.4,60,111,
495,807,116,102,2025-12-13 11:02:00,2025-12-13 12:00:36,58.6,58,,107
496,808,117,103,2025-12-13 15:11:00,2025-12-13 16:37:30,86.5,1412,129,150
497,809,205,103,2025-12-13 14:56:00,2025-12-13 16:30:54,94.9,1550,125,153
498,811,203,104,2025-12-14 09:09:00,2025-12-14 09:53:24,44.4,596,141,165
499,812,72,104,2025-12-14 09:14:00,2025-12-14 10:02:06,48.1,646,138,155
500,813,104,104,2025-12-14 09:14:00,2025-12-14 10:01:54,47.9,643,129,147
501,814,129,104,2025-12-14 08:53:00,2025-12-14 09:42:18,49.3,662,152,172
502,815,133,104,2025-12-14 08:56:00,2025-12-14 09:40:36,44.6,599,142,154
503,816,19,104,2025-12-14 09:08:00,2025-12-14 09:48:30,40.5,544,121,146
504,817,174,104,2025-12-14 08:59:00,2025-12-14 09:46:06,47.1,632,128,148
505,818,196,104,2025-12-14 09:08:00,2025-12-14 09:54:06,46.1,619,144,
506,819,119,104,2025-12-14 08:52:00,2025-12-14 09:45:54,53.9,724,150,185
507,821,27,105,2025-12-08 12:29:00,2025-12-08 13:32:18,63.3,436,127,153
508,824,113,105,2025-12-08 12:23:00,2025-12-08 13:20:42,57.7,398,,158
509,826,103,105,2025-12-08 12:45:00,2025-12-08 13:48:00,63.0,434,,158
510,827,190,105,2025-12-08 12:20:00,2025-12-08 13:22:12,62.2,429,122,142
511,828,26,105,2025-12-08 12:43:00,2025-12-08 13:48:36,65.6,452,125,147
512,829,116,105,2025-12-08 12:29:00,2025-12-08 13:37:24,68.4,471,105,116
513,831,117,105,2025-12-08 12:36:00,2025-12-08 13:41:12,65.2,449,115,126
514,832,55,105,2025-12-08 12:37:00,2025-12-08 13:39:12,62.2,429,124,140
515,833,29,105,2025-12-08 12:35:00,2025-12-08 13:39:06,64.1,442,126,139
516,834,123,105,2025-12-08 12:41:00,2025-12-08 13:34:18,53.3,367,109,
517,837,11,106,2025-12-10 18:04:00,2025-12-10 18:55:18,51.3,384,113,148
518,838,117,106,2025-12-10 18:13:00,2025-12-10 19:15:06,62.1,465,115,126
519,840,86,106,2025-12-10 18:00:00,2025-12-10 18:50:00,50.0,375,130,161
520,841,105,106,2025-12-10 18:08:00,2025-12-10 19:10:18,62.3,467,123,154
521,842,178,106,2025-12-10 18:09:00,2025-12-10 19:15:54,66.9,501,117,136
522,844,135,106,2025-12-10 17:58:00,2025-12-10 18:57:54,59.9,449,121,144
523,845,72,106,2025-12-10 18:01:00,2025-12-10 18:56:54,55.9,419,132,153
524,846,164,106,2025-12-10 17:52:00,2025-12-10 19:00:00,68.0,510,118,141
525,847,114,106,2025-12-10 18:15:00,2025-12-10 19:14:36,59.6,447,112,146
526,848,97,106,2025-12-10 18:00:00,2025-12-10 19:00:12,60.2,451,130,165
527,849,166,106,2025-12-10 18:11:00,2025-12-10 19:12:54,61.9,464,144,164
528,850,53,107,2025-12-14 14:48:00,2025-12-14 15:36:12,48.2,88,99,109
529,852,62,107,2025-12-14 14:51:00,2025-12-14 15:34:42,43.7,80,107,125
530,853,172,107,2025-12-14 14:52:00,2025-12-14 15:32:42,40.7,74,115,145
531,854,218,107,2025-12-14 14:37:00,2025-12-14 15:27:24,50.4,92,98,125
532,855,87,107,2025-12-14 14:51:00,2025-12-14 15:39:54,48.9,89,102,128
533,857,18,107,2025-12-14 14:37:00,2025-12-14 15:17:42,40.7,74,113,140
534,858,148,108,2025-12-12 17:35:00,2025-12-12 18:18:00,43.0,577,137,170
535,859,84,108,2025-12-12 17:43:00,2025-12-12 18:20:18,37.3,501,145,159
536,860,119,108,2025-12-12 17:53:00,2025-12-12 18:32:48,39.8,534,137,158
537,861,142,108,2025-12-12 17:38:00,2025-12-12 18:21:06,43.1,578,116,128
538,862,150,108,2025-12-12 17:41:00,2025-12-12 18:25:42,44.7,600,138,170
539,863,113,108,2025-12-12 17:59:00,2025-12-12 18:39:54,40.9,549,136,160
540,864,116,108,2025-12-12 17:43:00,2025-12-12 18:34:30,51.5,691,121,153
541,865,186,108,2025-12-12 17:51:00,2025-12-12 18:35:36,44.6,599,145,171
542,866,184,108,2025-12-12 17:46:00,2025-12-12 18:23:24,37.4,502,132,154
543,868,219,109,2025-12-13 09:44:00,2025-12-13 10:11:24,27.4,27,105,116
544,872,101,109,2025-12-13 09:57:00,2025-12-13 10:33:36,36.6,36,118,
545,874,66,109,2025-12-13 09:37:00,2025-12-13 10:12:48,35.8,35,123,141
546,897,104,112,2025-12-14 09:03:00,2025-12-14 09:58:36,55.6,111,111,134
547,898,19,112,2025-12-14 08:54:00,2025-12-14 10:00:06,66.1,132,,137
548,899,117,113,2025-12-14 11:52:00,2025-12-14 13:31:00,99.0,1052,,143
549,900,210,113,2025-12-14 11:39:00,2025-12-14 13:08:12,89.2,948,132,153
550,901,162,113,2025-12-14 11:51:00,2025-12-14 13:09:06,78.1,830,131,
551,903,129,113,2025-12-14 11:43:00,2025-12-14 13:10:54,87.9,934,137,160
552,904,150,113,2025-12-14 11:59:00,2025-12-14 13:21:42,82.7,879,128,139
553,907,187,114,2025-12-10 18:20:00,2025-12-10 19:18:42,58.7,440,116,143
554,908,114,114,2025-12-10 18:26:00,2025-12-10 19:27:36,61.6,462,103,123
555,909,65,114,2025-12-10 18:13:00,2025-12-10 19:13:06,60.1,450,111,141
556,910,201,114,2025-12-10 18:29:00,2025-12-10 19:27:06,58.1,435,117,129
557,911,40,114,2025-12-10 18:20:00,2025-12-10 19:18:24,58.4,438,130,160
558,912,157,114,2025-12-10 18:06:00,2025-12-10 19:10:06,64.1,480,122,133
559,913,72,114,2025-12-10 18:29:00,2025-12-10 19:35:00,66.0,495,129,155
560,914,217,114,2025-12-10 18:21:00,2025-12-10 19:12:18,51.3,384,129,154
561,916,117,114,2025-12-10 18:17:00,2025-12-10 19:19:48,62.8,471,109,130
562,917,90,114,2025-12-10 18:15:00,2025-12-10 19:03:48,48.8,365,128,155
563,918,164,114,2025-12-10 18:20:00,2025-12-10 19:21:00,61.0,457,115,141
564,919,110,114,2025-12-10 18:09:00,2025-12-10 19:07:00,58.0,435,137,
565,920,85,114,2025-12-10 18:24:00,2025-12-10 19:23:30,59.5,446,129,
566,921,11,114,2025-12-10 18:27:00,2025-12-10 19:29:12,62.2,466,113,143
567,925,145,116,2025-12-09 12:20:00,2025-12-09 13:14:36,54.6,276,113,124
568,927,127,116,2025-12-09 12:19:00,2025-12-09 12:58:42,39.7,201,106,
569,928,105,116,2025-12-09 12:15:00,2025-12-09 13:09:36,54.6,276,109,137
570,930,112,117,2025-12-10 18:36:00,2025-12-10 19:14:48,38.8,465,130,147
571,931,66,117,2025-12-10 19:00:00,2025-12-10 19:44:36,44.6,535,147,160
572,933,14,118,2025-12-08 17:24:00,2025-12-08 18:08:24,44.4,532,118,139
573,934,200,118,2025-12-08 17:28:00,2025-12-08 18:15:42,47.7,572,126,161
574,937,191,118,2025-12-08 17:10:00,2025-12-08 17:58:30,48.5,582,127,140
575,940,24,119,2025-12-10 17:40:00,2025-12-10 18:37:00,57.0,142,125,138
576,941,200,119,2025-12-10 17:45:00,2025-12-10 18:57:36,72.6,181,115,130
577,942,34,119,2025-12-10 17:25:00,2025-12-10 18:21:36,56.6,141,109,138
578,943,145,119,2025-12-10 17:38:00,2025-12-10 18:38:30,60.5,151,112,135
579,945,55,119,2025-12-10 17:31:00,2025-12-10 18:33:06,62.1,155,113,146
580,956,190,122,2025-12-12 18:41:00,2025-12-12 19:26:54,45.9,397,131,143
581,957,90,122,2025-12-12 18:27:00,2025-12-12 19:10:18,43.3,375,138,158
582,958,86,122,2025-12-12 18:21:00,2025-12-12 19:18:42,57.7,500,136,155
583,959,30,122,2025-12-12 18:21:00,2025-12-12 19:08:24,47.4,410,125,150
584,960,93,122,2025-12-12 18:26:00,2025-12-12 19:14:36,48.6,421,127,139
585,961,175,122,2025-12-12 18:44:00,2025-12-12 19:24:48,40.8,353,,152
586,962,36,122,2025-12-12 18:38:00,2025-12-12 19:28:36,50.6,438,127,153
587,963,42,123,2025-12-19 12:34:00,2025-12-19 13:41:24,67.4,584,126,153
588,964,135,123,2025-12-19 12:30:00,2025-12-19 13:45:30,75.5,654,123,
589,965,153,123,2025-12-19 12:39:00,2025-12-19 13:57:36,78.6,681,132,150
590,966,19,123,2025-12-19 12:36:00,2025-12-19 13:54:00,78.0,676,117,146
591,967,106,123,2025-12-19 12:30:00,2025-12-19 13:57:48,87.8,760,123,138
592,969,140,123,2025-12-19 12:31:00,2025-12-19 13:52:36,81.6,707,109,138
593,970,197,123,2025-12-19 12:20:00,2025-12-19 13:33:42,73.7,638,122,143
594,973,40,124,2025-12-16 17:12:00,2025-12-16 18:52:54,100.9,874,132,
595,974,94,124,2025-12-16 17:26:00,2025-12-16 18:56:54,90.9,787,128,
596,975,106,124,2025-12-16 17:16:00,2025-12-16 18:46:36,90.6,785,122,
597,976,121,124,2025-12-16 17:20:00,2025-12-16 18:49:54,89.9,779,121,149
598,977,218,124,2025-12-16 17:22:00,2025-12-16 18:46:18,84.3,730,,134
599,978,55,124,2025-12-16 17:14:00,2025-12-16 18:36:00,82.0,710,129,150
600,979,11,125,2025-12-20 09:27:00,2025-12-20 11:06:48,99.8,1630,128,162
601,980,188,125,2025-12-20 09:33:00,2025-12-20 11:15:24,102.4,1672,123,136
602,981,154,125,2025-12-20 09:37:00,2025-12-20 11:09:42,92.7,1514,128,156
603,983,81,125,2025-12-20 09:35:00,2025-12-20 11:02:06,87.1,1422,128,162
604,984,139,125,2025-12-20 09:39:00,2025-12-20 11:10:36,91.6,1496,154,
605,986,101,125,2025-12-20 09:30:00,2025-12-20 11:04:36,94.6,1545,138,161
606,987,127,125,2025-12-20 09:35:00,2025-12-20 10:57:12,82.2,1342,120,131
607,988,205,125,2025-12-20 09:28:00,2025-12-20 10:53:24,85.4,1394,120,147
608,990,160,125,2025-12-20 09:35:00,2025-12-20 10:57:42,82.7,1350,134,151
609,991,142,125,2025-12-20 09:38:00,2025-12-20 11:10:54,92.9,1517,125,148
610,992,104,125,2025-12-20 09:30:00,2025-12-20 11:08:48,98.8,1613,138,162
611,993,196,125,2025-12-20 09:22:00,2025-12-20 10:53:00,91.0,1486,136,147
612,994,14,125,2025-12-20 09:42:00,2025-12-20 11:10:48,88.8,1450,130,155
613,995,86,125,2025-12-20 09:22:00,2025-12-20 10:50:06,88.1,1438,154,183
614,996,172,126,2025-12-18 18:07:00,2025-12-18 19:09:42,62.7,125,,125
615,997,14,126,2025-12-18 17:57:00,2025-12-18 18:55:24,58.4,116,96,118
616,998,35,126,2025-12-18 18:06:00,2025-12-18 19:00:42,54.7,109,,126
617,999,95,126,2025-12-18 17:51:00,2025-12-18 18:57:36,66.6,133,124,155
618,1000,72,126,2025-12-18 17:58:00,2025-12-18 19:01:54,63.9,127,114,134
619,1001,202,126,2025-12-18 18:04:00,2025-12-18 19:08:36,64.6,129,115,149
620,1003,15,127,2025-12-16 18:08:00,2025-12-16 19:09:06,61.1,81,123,145
621,1004,199,127,2025-12-16 18:15:00,2025-12-16 19:19:48,64.8,86,109,135
622,1005,50,127,2025-12-16 18:07:00,2025-12-16 19:08:24,61.4,81,98,123
623,1008,43,128,2025-12-21 11:37:00,2025-12-21 13:40:54,123.9,1032,120,138
624,1009,17,128,2025-12-21 11:43:00,2025-12-21 13:49:12,126.2,1051,123,141
625,1010,104,128,2025-12-21 11:34:00,2025-12-21 13:27:06,113.1,942,115,128
626,1011,140,128,2025-12-21 11:37:00,2025-12-21 13:43:48,126.8,1056,124,138
627,1012,197,128,2025-12-21 11:37:00,2025-12-21 13:34:12,117.2,976,127,149
628,1013,174,128,2025-12-21 11:39:00,2025-12-21 13:43:48,124.8,1040,120,151
629,1015,37,128,2025-12-21 11:22:00,2025-12-21 13:24:24,122.4,1020,131,156
630,1016,91,128,2025-12-21 11:32:00,2025-12-21 13:32:30,120.5,1004,117,131
631,1017,135,129,2025-12-17 19:07:00,2025-12-17 19:54:30,47.5,570,122,
632,1018,142,129,2025-12-17 19:12:00,2025-12-17 19:57:12,45.2,542,116,126
