ranglijst_id,organisatie_id,medewerker_id,week_startdatum,rang,totaal_punten,activiteiten_bijgewoond,actieve_minuten
2548,5,1072,2026-04-13,8,260,4,303
2549,5,1174,2026-04-13,9,260,4,301
2550,5,1094,2026-04-13,10,258,4,292
2551,5,1258,2026-04-13,11,258,4,294
2552,5,1163,2026-04-13,12,253,4,267
2553,5,1062,2026-04-13,13,251,4,257
2554,5,1267,2026-04-13,14,250,4,250
2555,5,1149,2026-04-13,15,249,4,248
2556,5,1086,2026-04-13,16,248,4,241
2557,5,1183,2026-04-13,17,207,3,286
2558,5,1257,2026-04-13,18,202,3,260
2559,5,1165,2026-04-13,19,200,3,254
2560,5,1189,2026-04-13,20,200,3,250
2561,5,1158,2026-04-20,1,304,5,272
2562,5,1071,2026-04-20,2,268,4,343
2563,5,1183,2026-04-20,3,254,4,270
2564,5,1091,2026-04-20,4,251,4,255
2565,5,1174,2026-04-20,5,241,4,207
2566,5,1088,2026-04-20,6,213,3,317
2567,5,1129,2026-04-20,7,209,3,299
2568,5,1201,2026-04-20,8,209,3,297
2569,5,1033,2026-04-20,9,207,3,287
2570,5,1070,2026-04-20,10,206,3,280
2571,5,1267,2026-04-20,11,206,3,282
2572,5,1251,2026-04-20,12,203,3,265
2573,5,1176,2026-04-20,13,191,3,207
2574,5,1220,2026-04-20,14,189,3,195
2575,5,1080,2026-04-20,15,188,3,190
2576,5,1122,2026-04-20,16,187,3,188
2577,5,1100,2026-04-20,17,186,3,182
2578,5,1192,2026-04-20,18,184,3,173
2579,5,1041,2026-04-20,19,177,3,136
2580,5,1099,2026-04-20,20,177,3,135
2581,5,1230,2026-04-27,1,309,5,299
2582,5,1190,2026-04-27,2,258,4,293
2583,5,1062,2026-04-27,3,254,4,271
2584,5,1133,2026-04-27,4,247,4,237
2585,5,1082,2026-04-27,5,243,4,219
2586,5,1168,2026-04-27,6,238,4,191
2587,5,1217,2026-04-27,7,195,3,227
2588,5,1261,2026-04-27,8,192,3,212
2589,5,1136,2026-04-27,9,189,3,195
2590,5,1224,2026-04-27,10,189,3,198
2591,5,1159,2026-04-27,11,186,3,181
2592,5,1263,2026-04-27,12,186,3,181
2593,5,1070,2026-04-27,13,185,3,175
2594,5,1122,2026-04-27,14,185,3,176
2595,5,1208,2026-04-27,15,183,3,169
2596,5,1210,2026-04-27,16,183,3,166
2597,5,1239,2026-04-27,17,182,3,162
2598,5,1055,2026-04-27,18,181,3,157
2599,5,1040,2026-04-27,19,180,3,150
2600,5,1041,2026-04-27,20,179,3,148
2601,6,1321,2025-11-03,1,314,5,321
2602,6,1405,2025-11-03,2,193,3,215
2603,6,1362,2025-11-03,3,186,3,181
2604,6,1294,2025-11-03,4,185,3,179
2605,6,1402,2025-11-03,5,181,3,155
2606,6,1382,2025-11-03,6,180,3,151
2607,6,1277,2025-11-03,7,178,3,141
2608,6,1308,2025-11-03,8,175,3,128
2609,6,1290,2025-11-03,9,173,3,118
2610,6,1470,2025-11-03,10,170,3,100
2611,6,1392,2025-11-03,11,135,2,179
2612,6,1423,2025-11-03,12,133,2,167
2613,6,1342,2025-11-03,13,131,2,158
2614,6,1458,2025-11-03,14,130,2,151
2615,6,1349,2025-11-03,15,129,2,147
2616,6,1366,2025-11-03,16,129,2,148
2617,6,1406,2025-11-03,17,129,2,145
2618,6,1378,2025-11-03,18,127,2,136
2619,6,1367,2025-11-03,19,125,2,127
2620,6,1341,2025-11-03,20,124,2,122
2621,6,1313,2025-11-10,1,196,3,233
2622,6,1381,2025-11-10,2,183,3,167
2623,6,1327,2025-11-10,3,175,3,129
2624,6,1404,2025-11-10,4,172,3,112
2625,6,1298,2025-11-10,5,139,2,198
2626,6,1324,2025-11-10,6,131,2,155
2627,6,1413,2025-11-10,7,131,2,159
2628,6,1357,2025-11-10,8,130,2,152
2629,6,1391,2025-11-10,9,130,2,150
2630,6,1287,2025-11-10,10,128,2,142
2631,6,1380,2025-11-10,11,127,2,139
2632,6,1347,2025-11-10,12,126,2,130
2633,6,1284,2025-11-10,13,122,2,110
2634,6,1292,2025-11-10,14,121,2,106
2635,6,1432,2025-11-10,15,120,2,101
2636,6,1470,2025-11-10,16,120,2,101
2637,6,1395,2025-11-10,17,118,2,94
2638,6,1407,2025-11-10,18,118,2,92
2639,6,1460,2025-11-10,19,116,2,83
2640,6,1415,2025-11-10,20,114,2,74
2641,6,1296,2025-11-17,1,199,3,248
2642,6,1409,2025-11-17,2,195,3,226
2643,6,1309,2025-11-17,3,187,3,186
2644,6,1446,2025-11-17,4,186,3,180
2645,6,1460,2025-11-17,5,186,3,180
2646,6,1278,2025-11-17,6,185,3,176
2647,6,1337,2025-11-17,7,133,2,168
2648,6,1355,2025-11-17,8,133,2,168
2649,6,1432,2025-11-17,9,132,2,164
2650,6,1294,2025-11-17,10,130,2,154
2651,6,1277,2025-11-17,11,129,2,146
2652,6,1282,2025-11-17,12,128,2,142
2653,6,1470,2025-11-17,13,127,2,138
2654,6,1298,2025-11-17,14,126,2,134
2655,6,1367,2025-11-17,15,126,2,133
2656,6,1314,2025-11-17,16,125,2,127
2657,6,1326,2025-11-17,17,125,2,129
2658,6,1393,2025-11-17,18,124,2,120
2659,6,1423,2025-11-17,19,123,2,117
2660,6,1347,2025-11-17,20,121,2,105
2661,6,1392,2025-11-24,1,124,2,121
2662,6,1411,2025-11-24,2,124,2,121
2663,6,1412,2025-11-24,3,124,2,124
2664,6,1361,2025-11-24,4,123,2,116
2665,6,1367,2025-11-24,5,123,2,117
2666,6,1327,2025-11-24,6,122,2,110
2667,6,1458,2025-11-24,7,122,2,110
2668,6,1415,2025-11-24,8,120,2,100
2669,6,1432,2025-11-24,9,120,2,102
2670,6,1342,2025-11-24,10,119,2,98
2671,6,1427,2025-11-24,11,118,2,91
2672,6,1335,2025-11-24,12,115,2,76
2673,6,1428,2025-11-24,13,67,1,88
2674,6,1433,2025-11-24,14,65,1,75
2675,6,1450,2025-11-24,15,65,1,76
2676,6,1325,2025-11-24,16,64,1,74
2677,6,1278,2025-11-24,17,62,1,60
2678,6,1380,2025-11-24,18,62,1,62
2679,6,1410,2025-11-24,19,62,1,61
2680,6,1420,2025-11-24,20,62,1,64
2681,6,1349,2025-12-01,1,131,2,156
2682,6,1324,2025-12-01,2,130,2,154
2683,6,1326,2025-12-01,3,130,2,153
2684,6,1348,2025-12-01,4,129,2,147
2685,6,1373,2025-12-01,5,129,2,147
2686,6,1300,2025-12-01,6,128,2,140
2687,6,1301,2025-12-01,7,128,2,140
2688,6,1462,2025-12-01,8,128,2,142
2689,6,1399,2025-12-01,9,126,2,133
2690,6,1287,2025-12-01,10,125,2,126
2691,6,1423,2025-12-01,11,124,2,121
2692,6,1345,2025-12-01,12,122,2,111
2693,6,1387,2025-12-01,13,120,2,102
2694,6,1390,2025-12-01,14,119,2,95
2695,6,1347,2025-12-01,15,69,1,95
2696,6,1308,2025-12-01,16,68,1,93
2697,6,1361,2025-12-01,17,68,1,93
2698,6,1430,2025-12-01,18,68,1,90
2699,6,1438,2025-12-01,19,67,1,88
2700,6,1451,2025-12-01,20,67,1,86
2701,6,1308,2025-12-08,1,193,3,217
2702,6,1284,2025-12-08,2,185,3,175
2703,6,1279,2025-12-08,3,138,2,193
2704,6,1340,2025-12-08,4,134,2,172
2705,6,1342,2025-12-08,5,134,2,174
2706,6,1410,2025-12-08,6,130,2,153
2707,6,1349,2025-12-08,7,129,2,148
2708,6,1362,2025-12-08,8,128,2,140
2709,6,1415,2025-12-08,9,128,2,141
2710,6,1314,2025-12-08,10,127,2,136
2711,6,1272,2025-12-08,11,125,2,128
2712,6,1330,2025-12-08,12,125,2,128
2713,6,1387,2025-12-08,13,125,2,127
2714,6,1395,2025-12-08,14,119,2,96
2715,6,1428,2025-12-08,15,69,1,97
2716,6,1446,2025-12-08,16,69,1,96
2717,6,1413,2025-12-08,17,68,1,90
2718,6,1449,2025-12-08,18,68,1,90
2719,6,1466,2025-12-08,19,68,1,90
2720,6,1271,2025-12-08,20,67,1,88
2721,6,1373,2025-12-15,1,195,3,229
2722,6,1396,2025-12-15,2,195,3,227
2723,6,1347,2025-12-15,3,177,3,138
2724,6,1470,2025-12-15,4,142,2,213
2725,6,1301,2025-12-15,5,136,2,182
2726,6,1446,2025-12-15,6,136,2,180
2727,6,1458,2025-12-15,7,131,2,155
2728,6,1433,2025-12-15,8,129,2,147
2729,6,1409,2025-12-15,9,126,2,133
2730,6,1457,2025-12-15,10,125,2,126
2731,6,1460,2025-12-15,11,124,2,123
2732,6,1282,2025-12-15,12,121,2,109
2733,6,1420,2025-12-15,13,119,2,96
2734,6,1394,2025-12-15,14,75,1,126
2735,6,1281,2025-12-15,15,74,1,121
2736,6,1304,2025-12-15,16,74,1,124
2737,6,1308,2025-12-15,17,74,1,121
2738,6,1342,2025-12-15,18,74,1,124
2739,6,1379,2025-12-15,19,74,1,122
2740,6,1405,2025-12-15,20,73,1,117
2741,6,1410,2025-12-22,1,119,2,97
2742,6,1341,2025-12-22,2,68,1,92
2743,6,1456,2025-12-22,3,68,1,94
2744,6,1279,2025-12-22,4,67,1,88
2745,6,1392,2025-12-22,5,67,1,87
2746,6,1275,2025-12-22,6,63,1,66
2747,6,1302,2025-12-22,7,63,1,67
2748,6,1324,2025-12-22,8,62,1,62
2749,6,1328,2025-12-22,9,62,1,60
2750,6,1337,2025-12-22,10,62,1,60
2751,6,1467,2025-12-22,11,62,1,63
2752,6,1451,2025-12-22,12,61,1,56
2753,6,1396,2025-12-22,13,60,1,50
2754,6,1438,2025-12-22,14,60,1,51
2755,6,1355,2025-12-22,15,58,1,43
2756,6,1363,2025-12-22,16,58,1,42
2757,6,1284,2025-12-22,17,57,1,38
2758,6,1391,2025-12-22,18,56,1,31
2759,6,1468,2025-12-22,19,56,1,33
2760,6,1345,2025-12-22,20,55,1,28
2761,6,1469,2025-12-29,1,183,3,168
2762,6,1373,2025-12-29,2,65,1,76
2763,6,1324,2025-12-29,3,63,1,69
2764,6,1467,2025-12-29,4,63,1,66
2765,6,1382,2025-12-29,5,62,1,64
2766,6,1413,2025-12-29,6,62,1,61
2767,6,1317,2025-12-29,7,61,1,55
2768,6,1394,2025-12-29,8,61,1,58
2769,6,1395,2025-12-29,9,61,1,55
2770,6,1409,2025-12-29,10,61,1,55
2771,6,1432,2025-12-29,11,61,1,56
2772,6,1458,2025-12-29,12,61,1,59
2773,6,1414,2025-12-29,13,60,1,52
2774,6,1309,2025-12-29,14,59,1,49
2775,6,1340,2025-12-29,15,59,1,46
2776,6,1341,2025-12-29,16,59,1,45
2777,6,1363,2025-12-29,17,59,1,45
2778,6,1393,2025-12-29,18,59,1,45
2779,6,1466,2025-12-29,19,59,1,49
2780,6,1291,2025-12-29,20,58,1,43
2781,6,1330,2026-01-05,1,195,3,226
2782,6,1411,2026-01-05,2,192,3,212
2783,6,1298,2026-01-05,3,191,3,209
2784,6,1399,2026-01-05,4,191,3,207
2785,6,1296,2026-01-05,5,190,3,203
2786,6,1414,2026-01-05,6,188,3,190
2787,6,1309,2026-01-05,7,187,3,185
2788,6,1302,2026-01-05,8,184,3,172
2789,6,1369,2026-01-05,9,183,3,168
2790,6,1317,2026-01-05,10,182,3,161
2791,6,1462,2026-01-05,11,182,3,161
2792,6,1326,2026-01-05,12,132,2,164
2793,6,1467,2026-01-05,13,131,2,155
2794,6,1332,2026-01-05,14,128,2,140
2795,6,1456,2026-01-05,15,128,2,143
2796,6,1392,2026-01-05,16,126,2,134
2797,6,1428,2026-01-05,17,126,2,131
2798,6,1367,2026-01-05,18,125,2,128
2799,6,1453,2026-01-05,19,125,2,128
2800,6,1325,2026-01-05,20,124,2,121
2801,6,1378,2026-01-12,1,323,5,368
2802,6,1469,2026-01-12,2,314,5,322
2803,6,1363,2026-01-12,3,298,5,241
2804,6,1348,2026-01-12,4,210,3,300
2805,6,1312,2026-01-12,5,194,3,223
2806,6,1394,2026-01-12,6,194,3,222
2807,6,1405,2026-01-12,7,194,3,222
2808,6,1452,2026-01-12,8,193,3,219
2809,6,1458,2026-01-12,9,193,3,216
2810,6,1460,2026-01-12,10,193,3,217
2811,6,1387,2026-01-12,11,192,3,212
2812,6,1326,2026-01-12,12,191,3,207
2813,6,1352,2026-01-12,13,191,3,208
2814,6,1451,2026-01-12,14,186,3,181
2815,6,1302,2026-01-12,15,185,3,176
2816,6,1313,2026-01-12,16,183,3,168
2817,6,1362,2026-01-12,17,183,3,168
2818,6,1395,2026-01-12,18,183,3,167
2819,6,1449,2026-01-12,19,178,3,144
2820,6,1367,2026-01-12,20,134,2,170
2821,6,1284,2026-01-19,1,243,4,217
2822,6,1287,2026-01-19,2,233,4,165
2823,6,1383,2026-01-19,3,187,3,185
2824,6,1469,2026-01-19,4,138,2,190
2825,6,1341,2026-01-19,5,134,2,171
2826,6,1310,2026-01-19,6,128,2,141
2827,6,1335,2026-01-19,7,126,2,130
2828,6,1279,2026-01-19,8,125,2,125
2829,6,1346,2026-01-19,9,125,2,127
2830,6,1449,2026-01-19,10,123,2,118
2831,6,1371,2026-01-19,11,121,2,106
2832,6,1380,2026-01-19,12,121,2,106
2833,6,1362,2026-01-19,13,120,2,100
2834,6,1453,2026-01-19,14,120,2,102
2835,6,1467,2026-01-19,15,120,2,104
2836,6,1304,2026-01-19,16,119,2,99
2837,6,1434,2026-01-19,17,118,2,93
2838,6,1393,2026-01-19,18,116,2,84
2839,6,1300,2026-01-19,19,74,1,120
2840,6,1438,2026-01-19,20,74,1,121
2841,6,1346,2026-01-26,1,265,4,325
2842,6,1345,2026-01-26,2,254,4,274
2843,6,1272,2026-01-26,3,206,3,284
2844,6,1342,2026-01-26,4,201,3,256
2845,6,1348,2026-01-26,5,198,3,244
2846,6,1450,2026-01-26,6,193,3,218
2847,6,1371,2026-01-26,7,192,3,210
2848,6,1387,2026-01-26,8,192,3,212
2849,6,1391,2026-01-26,9,192,3,214
2850,6,1414,2026-01-26,10,191,3,205
2851,6,1298,2026-01-26,11,189,3,199
2852,6,1392,2026-01-26,12,187,3,187
2853,6,1372,2026-01-26,13,186,3,184
2854,6,1313,2026-01-26,14,181,3,155
2855,6,1330,2026-01-26,15,145,2,229
2856,6,1337,2026-01-26,16,140,2,203
2857,6,1381,2026-01-26,17,134,2,172
2858,6,1457,2026-01-26,18,133,2,167
2859,6,1308,2026-01-26,19,132,2,160
2860,6,1428,2026-01-26,20,132,2,160
2861,6,1378,2026-02-02,1,319,5,346
2862,6,1392,2026-02-02,2,257,4,285
2863,6,1302,2026-02-02,3,235,4,177
2864,6,1428,2026-02-02,4,201,3,258
2865,6,1452,2026-02-02,5,201,3,259
2866,6,1355,2026-02-02,6,197,3,235
2867,6,1406,2026-02-02,7,197,3,239
2868,6,1450,2026-02-02,8,195,3,229
2869,6,1321,2026-02-02,9,193,3,219
2870,6,1456,2026-02-02,10,193,3,216
2871,6,1423,2026-02-02,11,192,3,210
2872,6,1310,2026-02-02,12,189,3,196
2873,6,1387,2026-02-02,13,179,3,147
2874,6,1331,2026-02-02,14,134,2,171
2875,6,1290,2026-02-02,15,132,2,160
2876,6,1470,2026-02-02,16,132,2,163
2877,6,1432,2026-02-02,17,131,2,158
2878,6,1466,2026-02-02,18,131,2,155
2879,6,1367,2026-02-02,19,129,2,146
2880,6,1313,2026-02-02,20,128,2,142
2881,6,1378,2026-02-09,1,259,4,296
2882,6,1456,2026-02-09,2,258,4,294
2883,6,1321,2026-02-09,3,189,3,195
2884,6,1430,2026-02-09,4,188,3,190
2885,6,1434,2026-02-09,5,177,3,139
2886,6,1466,2026-02-09,6,175,3,126
2887,6,1367,2026-02-09,7,174,3,124
2888,6,1390,2026-02-09,8,139,2,198
2889,6,1411,2026-02-09,9,133,2,167
2890,6,1288,2026-02-09,10,132,2,164
2891,6,1361,2026-02-09,11,132,2,160
2892,6,1388,2026-02-09,12,130,2,150
2893,6,1391,2026-02-09,13,129,2,145
2894,6,1381,2026-02-09,14,127,2,135
2895,6,1383,2026-02-09,15,127,2,136
2896,6,1399,2026-02-09,16,125,2,129
2897,6,1305,2026-02-09,17,124,2,124
2898,6,1454,2026-02-09,18,123,2,119
2899,6,1458,2026-02-09,19,123,2,117
2900,6,1318,2026-02-09,20,122,2,111
2901,6,1271,2026-02-16,1,293,5,215
2902,6,1407,2026-02-16,2,248,4,241
2903,6,1457,2026-02-16,3,247,4,238
2904,6,1406,2026-02-16,4,246,4,233
2905,6,1290,2026-02-16,5,235,4,177
2906,6,1277,2026-02-16,6,188,3,192
2907,6,1456,2026-02-16,7,188,3,194
2908,6,1393,2026-02-16,8,187,3,189
2909,6,1310,2026-02-16,9,185,3,179
2910,6,1363,2026-02-16,10,184,3,170
2911,6,1458,2026-02-16,11,184,3,170
2912,6,1391,2026-02-16,12,181,3,157
2913,6,1337,2026-02-16,13,177,3,137
2914,6,1412,2026-02-16,14,176,3,131
2915,6,1309,2026-02-16,15,173,3,115
2916,6,1396,2026-02-16,16,169,3,95
2917,6,1314,2026-02-16,17,168,3,92
2918,6,1329,2026-02-16,18,131,2,155
2919,6,1372,2026-02-16,19,128,2,142
2920,6,1423,2026-02-16,20,128,2,143
2921,6,1380,2026-02-23,1,311,5,307
2922,6,1383,2026-02-23,2,305,5,278
2923,6,1405,2026-02-23,3,262,4,310
2924,6,1288,2026-02-23,4,250,4,253
2925,6,1366,2026-02-23,5,248,4,243
2926,6,1442,2026-02-23,6,248,4,243
2927,6,1284,2026-02-23,7,247,4,237
2928,6,1460,2026-02-23,8,247,4,236
2929,6,1272,2026-02-23,9,245,4,225
2930,6,1325,2026-02-23,10,244,4,220
2931,6,1326,2026-02-23,11,244,4,221
2932,6,1438,2026-02-23,12,242,4,213
2933,6,1320,2026-02-23,13,236,4,181
2934,6,1468,2026-02-23,14,231,4,158
2935,6,1357,2026-02-23,15,189,3,197
2936,6,1313,2026-02-23,16,188,3,191
2937,6,1373,2026-02-23,17,188,3,193
2938,6,1414,2026-02-23,18,188,3,192
2939,6,1296,2026-02-23,19,185,3,179
2940,6,1329,2026-02-23,20,185,3,178
2941,6,1292,2026-03-02,1,257,4,285
2942,6,1427,2026-03-02,2,247,4,237
2943,6,1391,2026-03-02,3,246,4,233
2944,6,1324,2026-03-02,4,245,4,226
2945,6,1327,2026-03-02,5,244,4,223
2946,6,1290,2026-03-02,6,242,4,213
2947,6,1457,2026-03-02,7,237,4,189
2948,6,1404,2026-03-02,8,207,3,286
2949,6,1441,2026-03-02,9,195,3,225
2950,6,1308,2026-03-02,10,194,3,222
2951,6,1379,2026-03-02,11,190,3,201
2952,6,1467,2026-03-02,12,190,3,200
2953,6,1366,2026-03-02,13,188,3,193
2954,6,1371,2026-03-02,14,188,3,192
2955,6,1423,2026-03-02,15,188,3,192
2956,6,1405,2026-03-02,16,187,3,186
2957,6,1304,2026-03-02,17,184,3,173
2958,6,1301,2026-03-02,18,183,3,168
2959,6,1357,2026-03-02,19,181,3,158
2960,6,1396,2026-03-02,20,180,3,152
2961,6,1326,2026-03-09,1,239,4,199
2962,6,1337,2026-03-09,2,237,4,186
2963,6,1347,2026-03-09,3,204,3,274
2964,6,1456,2026-03-09,4,198,3,242
2965,6,1366,2026-03-09,5,196,3,231
2966,6,1271,2026-03-09,6,195,3,229
2967,6,1382,2026-03-09,7,195,3,225
2968,6,1409,2026-03-09,8,190,3,204
2969,6,1327,2026-03-09,9,186,3,183
2970,6,1367,2026-03-09,10,184,3,170
2971,6,1281,2026-03-09,11,183,3,165
2972,6,1311,2026-03-09,12,179,3,149
2973,6,1378,2026-03-09,13,141,2,206
2974,6,1410,2026-03-09,14,140,2,204
2975,6,1279,2026-03-09,15,139,2,195
2976,6,1298,2026-03-09,16,137,2,189
2977,6,1284,2026-03-09,17,136,2,182
2978,6,1312,2026-03-09,18,133,2,168
2979,6,1317,2026-03-09,19,132,2,162
2980,6,1355,2026-03-09,20,132,2,163
2981,6,1394,2026-03-16,1,382,6,412
2982,6,1336,2026-03-16,2,270,4,354
2983,6,1387,2026-03-16,3,264,4,321
2984,6,1450,2026-03-16,4,259,4,299
2985,6,1369,2026-03-16,5,258,4,290
2986,6,1346,2026-03-16,6,250,4,251
2987,6,1313,2026-03-16,7,197,3,239
2988,6,1362,2026-03-16,8,197,3,235
2989,6,1302,2026-03-16,9,194,3,222
2990,6,1380,2026-03-16,10,190,3,201
2991,6,1390,2026-03-16,11,189,3,198
2992,6,1277,2026-03-16,12,188,3,192
2993,6,1288,2026-03-16,13,188,3,191
2994,6,1332,2026-03-16,14,188,3,192
2995,6,1281,2026-03-16,15,185,3,177
2996,6,1371,2026-03-16,16,184,3,174
2997,6,1279,2026-03-16,17,183,3,166
2998,6,1366,2026-03-16,18,181,3,159
2999,6,1396,2026-03-16,19,175,3,126
3000,6,1355,2026-03-16,20,138,2,193
3001,6,1410,2026-03-23,1,241,4,207
3002,6,1454,2026-03-23,2,194,3,220
3003,6,1375,2026-03-23,3,191,3,208
3004,6,1432,2026-03-23,4,191,3,205
3005,6,1453,2026-03-23,5,191,3,208
3006,6,1352,2026-03-23,6,189,3,197
3007,6,1345,2026-03-23,7,185,3,178
3008,6,1369,2026-03-23,8,185,3,177
3009,6,1406,2026-03-23,9,185,3,176
3010,6,1446,2026-03-23,10,185,3,178
3011,6,1438,2026-03-23,11,181,3,158
3012,6,1327,2026-03-23,12,179,3,148
3013,6,1312,2026-03-23,13,132,2,160
3014,6,1372,2026-03-23,14,130,2,154
3015,6,1298,2026-03-23,15,128,2,144
3016,6,1281,2026-03-23,16,127,2,136
3017,6,1288,2026-03-23,17,127,2,138
3018,6,1321,2026-03-23,18,127,2,136
3019,6,1371,2026-03-23,19,127,2,138
3020,6,1300,2026-03-23,20,126,2,131
3021,6,1369,2026-03-30,1,261,4,305
3022,6,1372,2026-03-30,2,248,4,241
3023,6,1459,2026-03-30,3,248,4,243
3024,6,1312,2026-03-30,4,190,3,201
3025,6,1380,2026-03-30,5,190,3,201
3026,6,1327,2026-03-30,6,189,3,198
3027,6,1332,2026-03-30,7,189,3,196
3028,6,1331,2026-03-30,8,187,3,189
3029,6,1357,2026-03-30,9,183,3,165
3030,6,1467,2026-03-30,10,182,3,160
3031,6,1415,2026-03-30,11,179,3,146
3032,6,1317,2026-03-30,12,133,2,165
3033,6,1470,2026-03-30,13,132,2,164
3034,6,1277,2026-03-30,14,131,2,156
3035,6,1409,2026-03-30,15,131,2,156
3036,6,1445,2026-03-30,16,131,2,155
3037,6,1371,2026-03-30,17,130,2,153
3038,6,1301,2026-03-30,18,127,2,136
3039,6,1309,2026-03-30,19,127,2,136
3040,6,1422,2026-03-30,20,127,2,136
3041,6,1396,2026-04-06,1,296,5,230
3042,6,1434,2026-04-06,2,245,4,228
3043,6,1382,2026-04-06,3,190,3,204
3044,6,1462,2026-04-06,4,190,3,201
3045,6,1287,2026-04-06,5,189,3,195
3046,6,1342,2026-04-06,6,188,3,194
3047,6,1362,2026-04-06,7,188,3,194
3048,6,1349,2026-04-06,8,186,3,182
3049,6,1410,2026-04-06,9,186,3,180
3050,6,1422,2026-04-06,10,185,3,177
3051,6,1336,2026-04-06,11,183,3,169
3052,6,1391,2026-04-06,12,182,3,161
3053,6,1271,2026-04-06,13,181,3,159
3054,6,1326,2026-04-06,14,180,3,153
3055,6,1442,2026-04-06,15,180,3,154
3056,6,1372,2026-04-06,16,177,3,137
3057,6,1313,2026-04-06,17,131,2,158
3058,6,1338,2026-04-06,18,130,2,151
3059,6,1460,2026-04-06,19,130,2,153
3060,6,1318,2026-04-06,20,129,2,146
3061,6,1346,2026-04-13,1,251,4,258
3062,6,1388,2026-04-13,2,245,4,227
3063,6,1271,2026-04-13,3,202,3,261
3064,6,1287,2026-04-13,4,199,3,248
3065,6,1442,2026-04-13,5,189,3,196
3066,6,1414,2026-04-13,6,188,3,190
3067,6,1469,2026-04-13,7,183,3,167
3068,6,1470,2026-04-13,8,181,3,155
3069,6,1324,2026-04-13,9,179,3,149
3070,6,1427,2026-04-13,10,179,3,145
3071,6,1312,2026-04-13,11,139,2,196
3072,6,1301,2026-04-13,12,134,2,173
3073,6,1391,2026-04-13,13,134,2,173
3074,6,1298,2026-04-13,14,133,2,166
3075,6,1446,2026-04-13,15,133,2,167
3076,6,1449,2026-04-13,16,132,2,162
3077,6,1466,2026-04-13,17,131,2,155
3078,6,1339,2026-04-13,18,130,2,152
3079,6,1451,2026-04-13,19,130,2,150
3080,6,1347,2026-04-13,20,128,2,142
3081,6,1304,2026-04-20,1,319,5,348
3082,6,1466,2026-04-20,2,307,5,288
3083,6,1340,2026-04-20,3,251,4,259
3084,6,1301,2026-04-20,4,247,4,236
3085,6,1330,2026-04-20,5,197,3,238
3086,6,1281,2026-04-20,6,195,3,227
3087,6,1460,2026-04-20,7,195,3,228
3088,6,1300,2026-04-20,8,192,3,213
3089,6,1322,2026-04-20,9,192,3,211
3090,6,1333,2026-04-20,10,192,3,213
3091,6,1345,2026-04-20,11,191,3,208
3092,6,1311,2026-04-20,12,190,3,204
3093,6,1349,2026-04-20,13,190,3,202
3094,6,1461,2026-04-20,14,189,3,198
3095,6,1467,2026-04-20,15,186,3,183
3096,6,1289,2026-04-20,16,183,3,168
3097,6,1387,2026-04-20,17,182,3,162
3098,6,1341,2026-04-20,18,181,3,157
3099,6,1343,2026-04-20,19,172,3,114
3100,6,1419,2026-04-20,20,171,3,109
3101,6,1328,2026-04-27,1,310,5,301
3102,6,1287,2026-04-27,2,307,5,285
3103,6,1283,2026-04-27,3,256,4,283
3104,6,1419,2026-04-27,4,249,4,249
3105,6,1332,2026-04-27,5,247,4,239
3106,6,1275,2026-04-27,6,246,4,234
3107,6,1407,2026-04-27,7,246,4,230
3108,6,1371,2026-04-27,8,241,4,205
3109,6,1363,2026-04-27,9,237,4,186
3110,6,1450,2026-04-27,10,236,4,180
3111,6,1366,2026-04-27,11,198,3,243
3112,6,1459,2026-04-27,12,198,3,243
3113,6,1373,2026-04-27,13,196,3,231
3114,6,1387,2026-04-27,14,196,3,232
3115,6,1342,2026-04-27,15,195,3,227
3116,6,1308,2026-04-27,16,193,3,217
3117,6,1382,2026-04-27,17,193,3,219
3118,6,1355,2026-04-27,18,192,3,214
3119,6,1455,2026-04-27,19,192,3,211
3120,6,1313,2026-04-27,20,191,3,208
3121,7,1493,2025-11-03,1,188,3,194
3122,7,1496,2025-11-03,2,125,2,125
3123,7,1542,2025-11-03,3,123,2,116
3124,7,1532,2025-11-03,4,123,2,116
3125,7,1518,2025-11-03,5,121,2,109
3126,7,1490,2025-11-03,6,119,2,97
3127,7,1558,2025-11-03,7,65,1,76
3128,7,1526,2025-11-03,8,65,1,75
3129,7,1528,2025-11-03,9,65,1,79
3130,7,1541,2025-11-03,10,64,1,73
3131,7,1547,2025-11-03,11,64,1,70
3132,7,1553,2025-11-03,12,64,1,70
3133,7,1484,2025-11-03,13,64,1,70
3134,7,1502,2025-11-03,14,64,1,72
3135,7,1505,2025-11-03,15,64,1,70
3136,7,1512,2025-11-03,16,64,1,71
3137,7,1557,2025-11-03,17,63,1,65
3138,7,1515,2025-11-03,18,62,1,61
3139,7,1530,2025-11-03,19,61,1,59
3140,7,1551,2025-11-03,20,60,1,53
3141,7,1549,2025-11-10,1,302,5,262
3142,7,1529,2025-11-10,2,246,4,234
3143,7,1535,2025-11-10,3,232,4,164
3144,7,1541,2025-11-10,4,190,3,200
3145,7,1512,2025-11-10,5,190,3,202
3146,7,1526,2025-11-10,6,190,3,204
3147,7,1515,2025-11-10,7,186,3,181
3148,7,1502,2025-11-10,8,183,3,167
3149,7,1552,2025-11-10,9,182,3,163
3150,7,1560,2025-11-10,10,177,3,135
3151,7,1534,2025-11-10,11,171,3,109
3152,7,1489,2025-11-10,12,132,2,163
3153,7,1556,2025-11-10,13,130,2,150
